,gene_name,p-value,logFC,-logQ
1705,Dnajc15,0.2626719960507843,1.171721,0.5805862256870833
1706,Rnf20,0.2626719960507843,0.29717448,0.5805862256870833
1707,Tm9sf4,0.2628581094952325,0.8723708,0.5802786199211796
1708,Psma6,0.2629512003495844,0.26324534,0.5801248423290901
1709,Bmp2k,0.26313745032816704,0.48440325,0.5798173377241982
1710,Hsp90b1,0.26313745032816704,0.4454767,0.5798173377241982
1711,Krcc1,0.26323060945464116,0.4759858,0.5796636107104209
1712,Chchd3,0.263603473567841,0.75342476,0.5790488712350592
1713,RP23-234P12.1,0.26369674650353747,3.8106682,0.5788952285087166
1714,Eci1,0.26416345268184516,2.594542,0.5781272677075922
1715,Pebp1,0.2642568622251974,0.19357938,0.5779737261100679
1716,Ubxn1,0.2643502945403464,0.40110254,0.5778202013656377
1717,Gaa,0.2644437496283881,1.5360636,0.5776666934738132
1718,Aamdc,0.2644437496283881,2.596165,0.5776666934738132
1719,Ctsf,0.2644437496283881,2.1977036,0.5776666934738132
1720,Smad5,0.26491136670021775,0.95720494,0.5768994067866722
1721,Snd1,0.26509857297734807,0.6802586,0.5765926100629508
1722,Smim10l1,0.2652858703808474,0.63190335,0.5762858807340105
1723,Mrpl41,0.2654732589193395,0.9610107,0.575979218795938
1724,Apoa1bp,0.2654732589193395,1.7244865,0.575979218795938
1725,Lpin2,0.26556698736689444,0.81960636,0.5758259130972538
1726,Ctbp1,0.26584830943564386,0.2611748,0.5753660970767374
1727,Ankrd26,0.2663176353677742,1.9831275,0.5746000739316177
1728,Elk4,0.2664115689363791,1.587613,0.5744469198315467
1729,Bcl7c,0.26688157874826957,1.7513357,0.5736814019490032
1730,Tln1,0.26688157874826957,0.36022604,0.5736814019490032
1731,Pcgf3,0.26772903300790873,1.2599775,0.5723045306007446
1732,Zcchc24,0.2679176070721243,1.2762932,0.5719987443873185
1733,Ube2a,0.2680119283234107,0.82766587,0.5718458765318359
1734,Dhx29,0.26838944148022226,1.7582251,0.5712345734399791
1735,Pwwp2a,0.26848387681242414,1.1322873,0.5710817897470759
1736,Gpr180,0.26848387681242414,1.4499125,0.5710817897470759
1737,Ogn,0.26848387681242414,0.9397366,0.5710817897470759
1738,Dpy19l4,0.26876731972842294,0.7309961,0.5706235396526453
1739,Hnrnpul2,0.26886184634357957,0.26563263,0.5704708232809557
1740,Cops7a,0.26886184634357957,1.9138297,0.5704708232809557
1741,Fam78b,0.2690509680446551,0.9217496,0.5701654410243053
1742,Ubxn8,0.26942948535784417,0.9973801,0.5695548784441415
1743,Golga3,0.2695241717567496,1.1123319,0.5694022798656324
1744,Pitpnb,0.26961888098588216,0.70401424,0.5692496981127508
1745,Frk,0.26961888098588216,2.35372,0.5692496981127508
1746,Tmbim6,0.2700927696194777,0.36297685,0.5684870417155219
1747,Eif4a2,0.2701876158506622,0.35895652,0.5683345609060619
1748,Arih1,0.2701876158506622,0.8280347,0.5683345609060619
1749,Casc4,0.2703773768253228,1.8535806,0.5680296497531849
1750,Rbm7,0.2703773768253228,0.95287627,0.5680296497531849
1751,Eva1a,0.27056722915619524,2.9229891,0.567724805885077
1752,RP23-46I13.2,0.27075717285103973,4.645178,0.5674200292977927
1753,Nxf1,0.2710422597176533,0.39760154,0.5669629905597748
1754,Trim8,0.2716130503135018,0.65801257,0.5660493671493415
1755,Hes6,0.2716130503135018,1.5450078,0.5660493671493415
1756,Cdc37l1,0.2718987540941723,0.57338566,0.5655927824502551
1757,Pink1,0.2718987540941723,1.4391319,0.5655927824502551
1758,Vapb,0.2722800124337451,0.67756,0.5649842382352562
1759,Ptch1,0.2723753841615596,1.4276875,0.5648321442110287
1760,Htra3,0.2724707787484095,1.8101859,0.5646800669976206
1761,Itga11,0.2728525857047356,2.7274196,0.564071926242288
1762,Commd3,0.2728525857047356,0.7883417,0.564071926242288
1763,Nek6,0.2730436263611995,2.1568382,0.5637679567166725
1764,Agpat4,0.2730436263611995,2.1471317,0.5637679567166725
1765,Zfyve16,0.27323475847968015,1.8071682,0.5634640544204762
1766,Ercc6,0.2736172971319518,2.5048072,0.5628564515004899
1767,Fubp1,0.27371298897018415,0.2847058,0.5627045927826877
1768,Dync1i2,0.27400020171975625,0.38048062,0.5622491174506165
1769,Ddit4l,0.27400020171975625,2.5189176,0.5622491174506165
1770,Gtf2f1,0.27419179125753557,0.87132746,0.5619455512420558
1771,Pum3,0.2742876203405342,0.6747715,0.5617937933401342
1772,Sh3bgrl3,0.2744793471392144,0.38374865,0.5614903279385263
1773,Loxl3,0.274959064534662,1.6151857,0.5607319584243858
1774,Pltp,0.274959064534662,0.96540743,0.5607319584243858
1775,Nfkbib,0.274959064534662,2.4190001,0.5607319584243858
1776,Serpinb6a,0.274959064534662,1.1163179,0.5607319584243858
1777,Pdcd10,0.27505507666060414,0.6042939,0.5605803349158507
1778,Eif2b3,0.27515111167088124,1.3303211,0.5604287282042544
1779,Pgrmc1,0.2752471695663684,0.7875839,0.5602771382891003
1780,Gtf2a2,0.27543935401646324,0.5416701,0.5599740088461305
1781,Nfe2l2,0.27543935401646324,0.4047139,0.5599740088461305
1782,Anapc7,0.2757278023524439,1.1912428,0.5595194406425656
1783,Esm1,0.27592021569374936,2.3371394,0.5592164791416496
1784,Ddx5,0.27601645670218145,0.37041125,0.5590650235801373
1785,Rnf6,0.2761127206036099,0.59945,0.5589135848105926
1786,RP23-235E15.1,0.2763053170888752,0.9973768,0.5586107576454151
1787,Tbc1d2b,0.2764980051563638,0.54960877,0.5583079976421352
1788,Rpl14,0.276690784812862,0.46104634,0.5580053047967714
1789,Klf13,0.2768836560651251,0.48296416,0.5577026791053392
1790,Paip1,0.27726967338380637,1.4850918,0.5570976291683299
1791,Timm17a,0.2778493864971109,1.2403809,0.5561905578176466
1792,Hypk,0.27823632007312293,0.3182539,0.555586179240533
1793,Tcf12,0.2786236202437439,0.9409888,0.554982069151498
1794,Clptm1l,0.2786236202437439,0.6729394,0.554982069151498
1795,Glyr1,0.2791082610592812,0.334909,0.5542273090528772
1796,Smchd1,0.27930227781558636,0.32302284,0.553925522448991
1797,Gopc,0.2795934748592166,1.5137628,0.5534729683544805
1798,Gatad2b,0.28017648789707694,0.38842598,0.5525683130366853
1799,Msrb3,0.28037100899192946,1.703725,0.5522668954334735
1800,Zc3h13,0.28037100899192946,0.42834792,0.5522668954334735
1801,Sec61g,0.28095512260926603,1.2903981,0.5513630450759133
1802,Sbf2,0.2810525551436771,1.5591205,0.5512124620353196
1803,Slk,0.2812474890177462,0.19050732,0.5509113462516211
1804,Tmem5,0.2815400618532107,0.85409147,0.5504597983122718
1805,Hist1h2ap,0.2821258268854431,0.8702675,0.5495571550342211
1806,Zhx1,0.28300602313408474,0.8137213,0.5482043214154244
1807,Ptprj,0.28310393745510987,0.82795376,0.5480540903553657
1808,Hmgcll1,0.2832018747263262,3.8064952,0.5479038760507584
1809,Rbbp6,0.28329983494844246,0.27638093,0.5477536785011002
1810,Epha3,0.2833978181221668,3.6028254,0.5476034977058867
1811,Nacc2,0.28359385332725606,2.075827,0.5473031863767843
1812,Mmp23,0.28408434304222374,1.4780818,0.5465527012215962
1813,Tmem106b,0.28447714803945445,1.2446268,0.5459526146079966
1814,Gpc6,0.28447714803945445,2.5106091,0.5459526146079966
1815,Ddx27,0.28447714803945445,0.644844,0.5459526146079966
1816,Chid1,0.28496867088958344,1.8501414,0.5452028831762838
1817,Polr2g,0.2853623025053471,0.5092687,0.5446033994598181
1818,Atxn7l3,0.2860520420488615,1.1259214,0.5435549475753387
1819,Mpzl1,0.2860520420488615,1.4858664,0.5435549475753387
1820,Brd8,0.2860520420488615,0.408199,0.5435549475753387
1821,Dnaja1,0.2866441432159711,0.16567744,0.5426569274109201
1822,Zfp580,0.286742907150643,2.8991575,0.5425073159670067
1823,Etf1,0.28684169406039506,0.1949323,0.5423577212598852
1824,Cnpy4,0.28684169406039506,1.8723813,0.5423577212598852
1825,Slc39a6,0.2869405039458611,1.4274517,0.54220814328905
1826,Cast,0.2870393368076736,0.29648128,0.5420585820539943
1827,Numa1,0.2870393368076736,0.27078187,0.5420585820539943
1828,Stk24,0.2871381926464618,0.77995956,0.5419090375542134
1829,Crlf2,0.2872370714628538,1.0981176,0.5417595097892007
1830,Rcor1,0.2873359732574755,0.5656244,0.5416099987584504
1831,Gramd1a,0.2873359732574755,1.8502064,0.5416099987584504
1832,Saraf,0.28743489803095057,0.75676465,0.5414605044614563
1833,Heatr6,0.28743489803095057,1.196256,0.5414605044614563
1834,Erap1,0.2882271235316507,1.1794083,0.5402651524399674
1835,Stk11,0.28852458731984965,0.40569204,0.5398171714776053
1836,Ufc1,0.288623787887474,0.3738552,0.5396678779461812
1837,RP23-418M3.5,0.2888222579836458,2.1207905,0.5393693410643352
1838,Smarcc2,0.2888222579836458,0.3850501,0.5393693410643352
1839,Rapgef4,0.28961705793390347,2.2124696,0.5381758625425748
1840,Srek1ip1,0.2897165113884529,0.5148083,0.5380267529821126
1841,Cklf,0.2898159878362112,0.7771955,0.5378776601432369
1842,Irf3,0.2899154872777503,1.6959958,0.5377285840254405
1843,Atp6v0e,0.29101149888588584,0.44377732,0.5360898501755235
1844,Josd1,0.2911112742966976,1.7588825,0.5359409746710226
1845,Rpl10a-ps1,0.2911112742966976,1.6278267,0.5359409746710226
1846,Foxk1,0.29151060595572076,1.6495355,0.535345639792609
1847,Pik3r2,0.2916104963771228,1.372005,0.5351968478553573
1848,Dynlt3,0.2919103056658524,0.7295343,0.5347505723130968
1849,Pigyl,0.292110293550748,1.1791114,0.5344531388377399
1850,Tmem57,0.292610665883705,0.48070022,0.5337098475544734
1851,Arhgef25,0.29281097587606775,2.0859864,0.5334126479925074
1852,Mrpl4,0.29291116538698436,1.2567439,0.5332640732704859
1853,Akap7,0.29291116538698436,2.5722277,0.5332640732704859
1854,Map2k4,0.29301137790840326,0.86171347,0.5331155152537574
1855,Zfand6,0.2932118719847697,0.8930063,0.5328184493341401
1856,Pgf,0.29341245810919214,3.7920225,0.5325214502295715
1857,Hsd17b10,0.2936131362856623,1.2338275,0.5322245179359657
1858,Fgfr3,0.2936131362856623,2.6171834,0.5322245179359657
1859,Maea,0.2942157231667757,0.9158254,0.5313341218800551
1860,Acot13,0.29512115716229115,1.2436513,0.5299996549206794
1861,Uba5,0.29512115716229115,0.6389203,0.5299996549206794
1862,Chd3,0.29512115716229115,1.085811,0.5299996549206794
1863,Aen,0.29532261793762193,1.3288556,0.5297032903551402
1864,Col22a1,0.2954233828581737,0.6645822,0.529555133112161
1865,Cisd1,0.2954233828581737,0.7731159,0.529555133112161
1866,Tmed3,0.295826672770244,0.29463795,0.5289626710602262
1867,Dctn2,0.29602845587050364,0.9420683,0.5286665401790739
1868,Gtf3a,0.29612938195825145,1.0124652,0.5285184997729075
1869,Cttn,0.2962303310716672,1.4036614,0.5283704760556643
1870,Zcrb1,0.2962303310716672,0.16285875,0.5283704760556643
1871,Mrps18a,0.2962303310716672,1.2541988,0.5283704760556643
1872,Pdrg1,0.2963313032111907,1.1563755,0.5282224690268308
1873,Nsmce3,0.2963313032111907,1.2386037,0.5282224690268308
1874,Dmap1,0.29643229837725926,3.0635116,0.5280744786858944
1875,Rrp36,0.29683650931565675,2.2377229,0.5274826841908592
1876,Zfp532,0.29683650931565675,2.1595843,0.5274826841908592
1877,Kank2,0.29693761962093723,1.6221635,0.527334777281712
1878,Nfil3,0.297038752955343,2.2870064,0.5271868870573826
1879,Crnkl1,0.297038752955343,0.59773546,0.5271868870573826
1880,Necap2,0.2976460365969289,0.9750835,0.5262998960638268
1881,Pnrc2,0.2976460365969289,0.62796384,0.5262998960638268
1882,Prkci,0.29784864872937555,2.1666822,0.5260043658545672
1883,Mtmr6,0.29784864872937555,1.063147,0.5260043658545672
1884,Mapk7,0.29805135299323493,2.8558526,0.5257089023660846
1885,Vmp1,0.2985585167488739,0.8041102,0.5249705355212799
1886,Clint1,0.298761543497828,0.34626433,0.5246753055231156
1887,Zfp644,0.2988630914267293,0.6223508,0.5245277155376373
1888,Tsc22d3,0.2988630914267293,0.89571774,0.5245277155376373
1889,Pdlim2,0.2990662563953047,1.8698928,0.5242325855913141
1890,Npc2,0.29947286278618734,0.28249142,0.5236425257827828
1891,Aars,0.29947286278618734,0.6440537,0.5236425257827828
1892,Ddi2,0.29947286278618734,0.38496023,0.5236425257827828
1893,Flnb,0.30008346355162596,1.4916304,0.5227579362184434
1894,Fem1c,0.3003890749863152,0.96198374,0.5223158664729218
1895,Evi5,0.3006948938018298,0.91101044,0.5218739467332622
1896,Lrrfip2,0.3006948938018298,0.6926343,0.5218739467332622
1897,Blvra,0.3008988882284013,1.8207433,0.5215794169031978
1898,Trpm7,0.3008988882284013,0.5106363,0.5215794169031978
1899,Bloc1s6,0.3011029748311671,1.5492926,0.5212849537320818
1900,Nt5c,0.3013071536128421,1.7696954,0.5209905572157822
1901,Dact1,0.301511424576107,1.9997538,0.5206962273501663
1902,Rpl6,0.30161359462666393,0.42094404,0.5205490874100732
1903,Ext2,0.3019202430579594,1.2393755,0.5201077675544483
1904,Smarcd1,0.3019202430579594,1.6700363,0.5201077675544483
1905,Zfp280d,0.3019202430579594,1.2428956,0.5201077675544483
1906,Borcs7,0.3021247905817388,2.0417695,0.519813637616074
1907,Trim34a,0.3023294302974915,1.8037723,0.5195195743118394
1908,Ace,0.3025341622077281,1.2797074,0.5192255776376057
1909,Ddx54,0.30263656273655337,0.7572009,0.5190786042854452
1910,Tle4,0.30345659677614334,0.50805783,0.5179034170387736
1911,RP24-227O16.1,0.303559204761668,1.391756,0.5177565935714962
1912,Ndufab1,0.30366183579940154,0.8661673,0.517609786755504
1913,Znrd1,0.30427810613800677,0.8415109,0.5167292955075035
1914,Reep5,0.3044837140145551,0.31412625,0.5164359316116081
1915,Upf3a,0.30479229874027136,0.81119704,0.5159960106160922
1916,Cdyl,0.30479229874027136,1.200975,0.5159960106160922
1917,Minpp1,0.3049981371677547,0.6178162,0.5157028131785764
1918,Spats2,0.3055131367209938,1.9674311,0.5149701108460507
1919,Zfp60,0.3061318970769933,3.142069,0.514091417208228
1920,Bok,0.3067514875457811,3.095059,0.5132133225492618
1921,Pik3r4,0.30695820218007763,1.9408526,0.5129207574165886
1922,Zfx,0.30695820218007763,0.445809,0.5129207574165886
1923,Lsm1,0.30726844708570833,2.094599,0.5124820344723029
1924,Fnta,0.307475392328062,1.5815445,0.5121896356731834
1925,Fam173b,0.30757889954144246,2.9858744,0.5120434612211816
1926,Smco4,0.3078895595528366,2.1684299,0.5116050376491501
1927,Psmd3,0.3078895595528366,0.54520965,0.5116050376491501
1928,Leo1,0.3078895595528366,0.9950576,0.5116050376491501
1929,Cpd,0.3083040957749985,0.4264318,0.5110207056962437
1930,Zfp560,0.30871900100682104,2.0158553,0.5104366397810723
1931,Rhoa,0.3089265920050398,0.22790012,0.5101447065771962
1932,Arpc1a,0.3091342752600261,0.5786334,0.5098528398702225
1933,Lysmd3,0.3091342752600261,0.67667687,0.5098528398702225
1934,Med24,0.3093420507731589,1.0717374,0.5095610396559713
1935,Apeh,0.3093420507731589,1.0593892,0.5095610396559713
1936,Zcchc11,0.3095499185457822,0.6998894,0.5092693059302621
1937,Stx18,0.3097578785792059,1.9186633,0.5089776386889123
1938,RP23-438P19.2,0.3099659308747049,0.93265927,0.5086860379277386
1939,Tgoln1,0.3099659308747049,0.3220262,0.5086860379277386
1940,Vdac3,0.3101740754335195,0.3616476,0.5083945036425568
1941,Ctnna1,0.3101740754335195,0.6247126,0.5083945036425568
1942,Med29,0.3101740754335195,2.006475,0.5083945036425568
1943,Atp10d,0.3102781823120483,2.6322122,0.5082487614271547
1944,Agpat5,0.3110075763255301,0.3051362,0.5072290311780081
1945,Ppp1r35,0.3114248803811317,1.0564848,0.5066466936927918
1946,Grwd1,0.31194702947601294,2.375792,0.5059191455948243
1947,Herpud1,0.3120515284995601,0.71161413,0.505773685804461
1948,Usp3,0.31246975527935617,0.5301858,0.5051920127229523
1949,Stam2,0.3127836675870037,1.5833384,0.5047559322810656
1950,Gng12,0.3127836675870037,0.476161,0.5047559322810656
1951,Usp8,0.31288835116109126,0.49238983,0.5046106053441592
1952,Eef2kmt,0.3129930578044382,1.5574542,0.5044652950115721
1953,Fgd6,0.3139364557255324,2.592585,0.5031582491259377
1954,Eloa,0.3139364557255324,0.5631349,0.5031582491259377
1955,Ssr3,0.3139364557255324,0.24453543,0.5031582491259377
1956,Wdr43,0.3139364557255324,0.51877826,0.5031582491259377
1957,Irs1,0.3143563435089841,1.9678118,0.5025777714418327
1958,Ndufa4,0.31477660041774536,0.31939915,0.5019975593090373
1959,Ppp4r2,0.31530244064168,0.42697528,0.5012726675232291
1960,Ubr2,0.31561822162526043,0.55226016,0.5008379315625523
1961,Cyb5b,0.31561822162526043,0.546111,0.5008379315625523
1962,Clk1,0.31572352809490156,0.40896663,0.5006930527576317
1963,Zcchc7,0.3160395859296452,0.6113052,0.5002585158814018
1964,Vps41,0.31667232451775584,0.8468018,0.4993898900048462
1965,Apol6,0.3168834219495392,3.0670838,0.49910048073448177
1966,Txndc12,0.31698900527219576,1.3070049,0.4989558009760143
1967,Dnajb1,0.3174115692747428,1.3107047,0.4983772477745818
1968,Ube2w,0.31783450241639477,1.0082097,0.49779895987967676
1969,Mrpl48,0.3179402933797564,0.77239037,0.4976544293561297
1970,Wwc2,0.3181519445199419,1.3236624,0.49736541804554735
1971,Ssna1,0.3181519445199419,0.45219812,0.49736541804554735
1972,Fer,0.318575523653686,2.7475755,0.4967875943556131
1973,Magoh,0.31878745164689404,0.4957005,0.49649878196779074
1974,Prkd3,0.3194237893290153,0.7554351,0.4956327425820567
1975,Ubtd2,0.3194237893290153,2.7670739,0.4956327425820567
1976,N4bp2l2,0.3194237893290153,0.41992676,0.4956327425820567
1977,Mios,0.3196360864562251,2.0111792,0.495344195365258
1978,Dennd5b,0.3196360864562251,2.0583458,0.495344195365258
1979,Mon2,0.3197422696258536,0.9103097,0.4951999466129317
1980,Med10,0.3199547051769108,1.0265797,0.4949114988177731
1981,Arfip2,0.32027353153218685,1.9925009,0.49447895139081327
1982,Rps11-ps1,0.32027353153218685,1.8799651,0.49447895139081327
1983,Man2b1,0.32037985312469863,0.5541546,0.49433480205057784
1984,Diablo,0.3204861977874839,1.4975132,0.494190669277167
1985,Tjap1,0.3206989563236132,2.6323836,0.4939024534286946
1986,Pold1,0.32080537019682076,1.1915566,0.49375837035257086
1987,Nrip1,0.3210182671531625,0.9269585,0.4934702538938936
1988,Nans,0.32219084988944313,0.63345766,0.4918867975572446
1989,Naa10,0.32240434664957485,0.47925264,0.4915991116771209
1990,Sar1a,0.3226179356843425,0.2706988,0.49131149202389157
1991,Dnm2,0.3228316169928799,0.43246958,0.4910239385932973
1992,Ndufa5,0.3230453905742853,0.37796485,0.49073645138107724
1993,Aes,0.3230453905742853,0.36408028,0.49073645138107724
1994,Xxylt1,0.3230453905742853,2.2805705,0.49073645138107724
1995,Senp2,0.3234732145519158,0.9215712,0.4901616755947099
1996,Ctbp2,0.3236872649461594,1.3313667,0.48987438701203495
1997,Rpl8,0.3239014076093084,0.45322382,0.4895871646306783
1998,Znhit6,0.3242227946058578,0.965233,0.4891564551767806
1999,Tspo,0.3243299697379678,0.26250756,0.48901291845485045
2000,Aifm1,0.3243299697379678,0.85009634,0.48901291845485045
2001,Nt5dc2,0.3243299697379678,0.78104454,0.48901291845485045
2002,RP23-192P17.3,0.32475890092882775,1.7541533,0.4884389370330744
2003,Nuak1,0.32486619139139494,1.4420911,0.4882954830414466
2004,Klhl22,0.32497350491959376,1.3163226,0.4881520455942776
2005,Hipk3,0.32497350491959376,0.72688496,0.4881520455942776
2006,Dnajc19,0.32497350491959376,0.5642149,0.4881520455942776
2007,Parp3,0.32497350491959376,2.4352071,0.4881520455942776
2008,Gab1,0.32529558389638624,1.9510654,0.48772183251417844
2009,Uhrf2,0.3262630663173709,0.6127206,0.48643208650147407
2010,Usp16,0.3266936581606168,0.7750633,0.4858592960497596
2011,RP23-243E17.1,0.3266936581606168,0.4700853,0.4858592960497596
2012,Rpp21,0.32680136377849844,1.4594119,0.48571613977658484
2013,Lactb,0.3271246190059788,0.6067265,0.4852867701639003
2014,Fam175b,0.3273402378004798,1.3614755,0.4850006064224538
2015,Cd1d1,0.3273402378004798,2.301558,0.4850006064224538
2016,Cnot1,0.32744808178996876,0.17477845,0.48485754935022546
2017,Rest,0.3277717521248621,0.3957654,0.4844284773210896
2018,Cdc42se2,0.32798764765133137,1.2004669,0.4841425119525935
2019,Anapc5,0.3283116638914453,0.43564695,0.4837136878655144
2020,Chchd7,0.3286358876666242,1.3138766,0.48328501252435363
2021,Papd5,0.32885215214424457,1.0287838,0.4829993115930441
2022,Acat1,0.3290685088549835,0.48286605,0.48271367676029375
2023,Mfap3,0.3290685088549835,1.1825944,0.48271367676029375
2024,Ak3,0.3291767217971675,1.3899926,0.48257088412953564
2025,Tomm20,0.32950149896802206,0.29315937,0.4821426053732801
2026,Atf7,0.32982648365004885,0.68811405,0.48171447530976613
2027,Uqcrc2,0.3299348579897904,0.268887,0.4815717983289173
2028,Larp6,0.33004325538529744,2.8297415,0.4814291378673333
2029,AC168051.1,0.3301516758363061,4.8118668,0.4812864939244763
