,gene_name,p-value,logFC,-logQ
435,Mxra7,0.1420586906175383,1.6041881,0.8475321926218584
436,Ikbip,0.14222057336006957,0.7727377,0.8470375748406506
437,Polr1d,0.14286952119366605,0.7938597,0.8450604107417604
438,Adarb1,0.14303211269920835,1.0745354,0.8445664464344402
439,Eloc,0.14303211269920835,1.0323286,0.8445664464344402
440,Col6a3,0.14319484615596811,1.5930183,0.8440726127984366
441,Rpl15,0.14335772163005006,0.9950485,0.8435789098259221
442,P4ha1,0.1436838988943837,0.88885784,0.8425918958400326
443,Herpud1,0.1436838988943837,0.74389255,0.8425918958400326
444,Derl2,0.14384720081662858,1.2424369,0.8420985848109863
445,Ly96,0.14466584596457616,2.7514231,0.8396339889910241
446,Grb2,0.14681102919518996,1.0567667,0.8332413167722321
447,Thbs2,0.14730950931031397,1.4445877,0.831769217124132
448,Srgn,0.14764254755677494,0.7317074,0.8307884697056929
449,Sbds,0.1479761609450645,0.88868487,0.8298082440909796
450,Ufc1,0.14831034999383194,1.250636,0.8288285402166412
451,Mrps28,0.14847766055277029,1.8778534,0.8283388839123007
452,Tlr4,0.14881271406309984,1.0919746,0.8273599625296258
453,Atp6v0e,0.14965287314064785,0.66439223,0.824914940854187
454,Sept7,0.14998994824547418,0.593425,0.8239378447296367
455,Dnajb11,0.1508351691908447,1.0715125,0.8214973852252826
456,Dguok,0.15100464815282083,1.7737724,0.8210096842561552
457,Gas5,0.1513440413616214,0.585285,0.8200346731858333
458,Gas1,0.15168401537603718,1.3774667,0.8190601832195252
459,Psma5,0.152024570706369,1.3752407,0.81808621429331
460,Man1a2,0.15304972968415084,0.72998196,0.8151674331152277
461,Top1,0.15477000169911895,0.6505656,0.8103132126391932
462,Btbd7,0.15528893656945617,0.68109256,0.8088594841168282
463,Psma7,0.15563562632802727,0.53475565,0.8078909822392312
464,Rnf187,0.15580919134881327,1.3704112,0.8074069264174357
465,Cyba,0.15580919134881327,0.59601223,0.8074069264174357
466,Ppp1r12a,0.15598290321403419,0.7462788,0.8069230006628831
467,Prdx1,0.15755292829798717,0.56502694,0.8025735205646326
468,Gli3,0.15755292829798717,1.7057563,0.8025735205646326
469,Fndc1,0.15790344330556783,1.5175937,0.8016083994894717
470,Psma3,0.15790344330556783,0.7930074,0.8016083994894717
471,C1ra,0.15825454867770783,0.58783334,0.8006437982948853
472,Sptlc1,0.15843032290517134,1.6469425,0.800161692632522
473,Actg1,0.15860624490928898,0.48970804,0.7996797169159544
474,Lama4,0.15860624490928898,0.7766858,0.7996797169159544
475,Skil,0.15878231475178872,1.1904491,0.7991978711370591
476,Irf2,0.15878231475178872,0.74027014,0.7991978711370591
477,Nfic,0.16019620306328664,0.6881574,0.7953477816862667
478,Psmc2,0.16072885795323066,1.5226082,0.7939061411291336
479,Serpinb6a,0.16108470398599106,1.1951572,0.7929456966376751
480,Scara5,0.16108470398599106,2.4273202,0.7929456966376751
481,BC031181,0.1619769223294768,1.3688548,0.7905468571790231
482,Trim8,0.1621558127581718,0.8883577,0.7900674786681501
483,Tspan6,0.1623348522484973,2.0144072,0.7895882299317956
484,Ddah2,0.16287286569486426,1.2537737,0.7881512622879012
485,Snhg20,0.16359230748886255,1.7192152,0.7862371217752362
486,Ict1,0.1641334588433614,1.5715306,0.7848028783627491
487,Phb2,0.16449497493806187,1.5512344,0.7838473645225442
488,Trnt1,0.16485709041239904,1.3055553,0.7828923693533529
489,Arl1,0.1650383730665428,0.76923364,0.7824150662497953
490,Exosc3,0.16851131588281365,1.243416,0.7733709300421783
491,Rpl22l1,0.1690646528094203,0.7297078,0.771947183025985
492,Tmem126a,0.1690646528094203,1.8018534,0.771947183025985
493,Trappc4,0.170361071367773,1.3180623,0.7686296373958419
494,Psmb10,0.17129163540665848,1.0592139,0.7662638441881785
495,Fam76b,0.17129163540665848,1.442232,0.7662638441881785
496,Nip7,0.1718517976184767,2.0437129,0.76484592065971
497,Rab11a,0.172038822666573,1.4172368,0.7643735381660756
498,Taf12,0.1724133295740684,1.9180088,0.7634291611523677
499,Dazap1,0.1727884459458915,1.168188,0.7624853013808924
500,Rps9,0.1737289062866898,0.5857908,0.7601279144467193
501,Fam26e,0.17448402400364016,1.5018908,0.7582443314824049
502,Fam103a1,0.17467318577386148,1.3800411,0.7577737588077977
503,Fgfr1op2,0.17467318577386148,0.6779329,0.7577737588077977
504,Tspo,0.17581137241730094,0.67962044,0.7549530358701164
505,Mmp11,0.17619199446976552,1.7820683,0.7540138282542208
506,Vamp8,0.17695508102851276,0.5937796,0.7521369626621572
507,Cyp20a1,0.1773375464301702,1.6912174,0.7511993045507066
508,Fau,0.17752900985692832,0.44673762,0.7507306691365059
509,Appl2,0.1786810240837351,1.30204,0.7479215670987851
510,RP23-443N7.2,0.17925911247616266,0.9893021,0.7465187581286461
511,Trmt10c,0.180613391592357,3.0434928,0.7432500520344218
512,Arpc1b,0.18197525459356156,0.5041593,0.7399876643452669
513,Ccdc107,0.18236575387988918,1.6882232,0.7390567136906087
514,Tns3,0.18275687421438203,0.53947335,0.7381262785166092
515,Bach1,0.18314861602842536,0.9268547,0.7371963587547675
516,Myl12b,0.18314861602842536,0.702114,0.7371963587547675
517,Mrap,0.1835409797523233,1.5600767,0.736266954336527
518,RP23-200C3.5,0.18373739496464103,2.0183809,0.7358024453598185
519,Atxn2l,0.18432757464547134,1.4212258,0.7344096912563466
520,Eif1b,0.18670232957516109,1.1629051,0.7288502631150581
521,Ppp1r14b,0.18710030967128588,0.89152086,0.7279254936949694
522,Arhgef12,0.1878981487396677,0.67603064,0.726077498750499
523,Npdc1,0.18869849575845343,1.3548162,0.7242315618722016
524,Rras,0.1897024613976681,0.9609876,0.7219270340850326
525,Dctn3,0.1903067269206158,1.0285772,0.7205458600951689
526,Emc3,0.19233118189688458,1.0572798,0.7159502995996524
527,Fam3c,0.19273796577170876,1.193222,0.715032729033691
528,Col6a1,0.19294159464780725,0.45526567,0.7145741363856035
529,Cldn1,0.19294159464780725,1.113671,0.7145741363856035
530,Alkbh2,0.19396211042504574,2.7408988,0.7122830991442348
531,Mrpl52,0.19560316863261007,0.6230126,0.7086241142288284
532,Sept4,0.1962211822114578,0.95702225,0.7072541120376379
533,RP23-341K9.1,0.19808380456268515,2.111616,0.7031510311579952
534,Sema7a,0.19891577536346638,1.5430232,0.7013307730262686
535,Tmco1,0.19912416657493626,0.6043797,0.7008760289066375
536,Tmem5,0.19912416657493626,0.9708371,0.7008760289066375
537,Ctbs,0.19912416657493626,1.3255882,0.7008760289066375
538,Hdhd2,0.19954142754807636,1.5774964,0.6999669251013885
539,Oaz1,0.20037786503594657,0.4972117,0.6981502549788762
540,Phf3,0.20058737375751345,0.8148623,0.6976964077065221
541,Agpat2,0.20058737375751345,1.8149171,0.6976964077065221
542,Rbm26,0.20121685912187648,0.84128124,0.6963356343673052
543,Med31,0.20121685912187648,2.07773,0.6963356343673052
544,Dbi,0.20290252920336915,0.50054294,0.6927125394022339
545,Gpx8,0.20353730001428505,0.49129432,0.6913559908320505
546,Psma2,0.20374921120687461,0.7507772,0.6909040639090401
547,Birc3,0.2039612829379206,1.3005611,0.6904522649380059
548,Emc10,0.20502405128667844,1.1710095,0.6881951890496416
549,Tbcb,0.20502405128667844,0.95076895,0.6881951890496416
550,Zfp738,0.2056636417065001,1.3437061,0.6868424783679584
551,Pbx1,0.20673284538572556,0.8573961,0.6845905178741607
552,Pdlim7,0.20694716947741143,1.8552252,0.6841405092909952
553,Hadha,0.20694716947741143,1.1083786,0.6841405092909952
554,Paf1,0.2073763013783354,1.8581051,0.6832408755683952
555,Eif2s3y,0.20823650130961768,3.7621598,0.6814431416462827
556,Tmem11,0.20909928513346399,2.181502,0.6796474519414032
557,Pfkl,0.20974807039354437,2.5575333,0.6783020258331866
558,Vegfa,0.2099646556956566,0.7872531,0.6778538058766732
559,Rps6,0.2099646556956566,0.7874631,0.6778538058766732
560,RP23-303F24.3,0.21126756784703116,1.5988817,0.6751671673401767
561,Pdcl3,0.21257631595596482,1.149839,0.6724851237384407
562,Ahr,0.2127950086828042,2.5458333,0.6720385630637289
563,Pnp,0.2130138638221486,0.9371615,0.6715921299625871
564,Creb3l1,0.2132328814168558,2.5178444,0.6711458244259255
565,Cul1,0.2134520615096991,0.46109322,0.6706996464446524
566,Rab11b,0.2134520615096991,0.9897031,0.6706996464446524
567,Capn15,0.21367140414336816,2.0585942,0.6702535960096719
568,Cxcl16,0.21543200177754884,2.3292835,0.6666897831035812
569,Erp29,0.21720302634335165,0.58415025,0.6631341279088743
570,Bloc1s1,0.21720302634335165,0.5762035,0.6631341279088743
571,Fam50a,0.21786985310182816,1.5029944,0.6618028594155244
572,Ino80,0.21809245538706845,1.5831909,0.6613593579904795
573,Jun,0.21831522109010026,1.4677694,0.6609159839198501
574,Cmtm3,0.21965524936189063,1.6418496,0.65825841342456
575,Cope,0.22055187503698148,0.9847788,0.6564892456853793
576,Hvcn1,0.22055187503698148,1.3376203,0.6564892456853793
577,Ccdc124,0.22055187503698148,1.2471341,0.6564892456853793
578,Aurkaip1,0.22100117088683846,0.8248336,0.655605425372148
579,Cyp1b1,0.2216763443235502,0.25616074,0.6542806491402988
580,Snrnp40,0.22235299430458266,2.7304325,0.6529570177724947
581,Hp1bp3,0.22348402836444936,0.5002824,0.6507535089572832
582,Aamdc,0.22348402836444936,1.5745726,0.6507535089572832
583,Map1lc3a,0.22371072814145043,0.86985147,0.6503131886306169
584,Bscl2,0.22371072814145043,1.0514617,0.6503131886306169
585,Eif4a1,0.22393759233069144,0.48959273,0.6498729954277922
586,Cbfa2t2,0.2241646209708077,1.8423405,0.6494329293395383
587,Atp6v1g1,0.22461917175776602,0.6031145,0.6485531784696346
588,Supt4a,0.22461917175776602,0.8371346,0.6485531784696346
589,Emc8,0.22507438080963416,1.0821154,0.6476739359466552
590,Psmd7,0.22530223228055313,0.7224803,0.6472345052920433
591,Yipf4,0.22553024843229375,0.68689126,0.6467952016962917
592,Ndufv2,0.22621528535211766,1.0581269,0.6454780531691959
593,Pgls,0.22644396060636862,0.7549586,0.6450392577158646
594,Gpbp1,0.22644396060636862,0.75777334,0.6450392577158646
595,B2m,0.22644396060636862,0.2021777,0.6450392577158646
596,Psmb2,0.2269018057623884,0.97567546,0.6441620478368785
597,Tmem184b,0.22736031069840257,2.384576,0.6432853459326612
598,Hunk,0.22781947571311367,3.115055,0.6424091519285988
599,Mcts2,0.22781947571311367,2.951986,0.6424091519285988
600,Atxn7l1,0.22781947571311367,1.2946044,0.6424091519285988
601,Hpgd,0.22827930110377725,1.372249,0.6415334657500184
602,Acp1,0.22873978716620003,0.9884758,0.6406582873221847
603,Dtnbp1,0.22873978716620003,1.3127388,0.6406582873221847
604,Chst15,0.22966274248228125,0.5216345,0.6389094534195163
605,Rnf130,0.22989389468931465,0.84277976,0.6384725621711242
606,Polk,0.23012521232027539,0.97467864,0.6380357977949079
607,Zfand6,0.23012521232027539,0.86936826,0.6380357977949079
608,Psmb7,0.23035669541136516,1.0207919,0.6375991602814919
609,Ppp1r9a,0.2310521378060434,2.6954367,0.6362900088242511
610,Atp6v0b,0.2310521378060434,0.80811083,0.6362900088242511
611,Cbln1,0.2310521378060434,0.8586561,0.6362900088242511
612,Fam213b,0.2310521378060434,2.8042612,0.6362900088242511
613,Tpm2,0.23151659402936553,2.6726704,0.635417875328064
614,Acbd6,0.2324474948647166,1.636476,0.6336751299381649
615,Sdhb,0.23268063452794652,1.4189168,0.6332397605363393
616,Chst2,0.23291394004344712,1.8096739,0.6328045178939469
617,Rtp4,0.23338104877154653,1.3407946,0.6319344128497768
618,Scn7a,0.23431725799293113,2.036378,0.6301957234598948
619,Ddx41,0.2347863590410294,1.89192,0.6293271389631866
620,Lsm10,0.2347863590410294,2.0600295,0.6293271389631866
621,Tm2d2,0.2347863590410294,1.0844779,0.6293271389631866
622,Atraid,0.23525612474811597,0.7524369,0.6284590611645333
623,Golt1b,0.2357265553878558,1.2849963,0.6275914899882831
624,Ndufb10,0.23596202014258028,0.56614906,0.627157894359901
625,Ctsg,0.23619765123241132,1.113693,0.6267244253587224
626,Scpep1,0.236669412552439,1.86948,0.6258578672000763
627,Pdlim2,0.2369055428499225,1.0863361,0.6254247780236498
628,RP23-79E13.7,0.23714183961708624,1.8273441,0.6249918154365083
629,Tanc1,0.23761493269398803,1.7165354,0.6241262699921198
630,Mrps17,0.23785172907025598,0.9102722,0.6236936871158829
631,Olfml2b,0.23785172907025598,0.5114888,0.6236936871158829
632,Fam104a,0.23808869204926364,0.8678548,0.6232612307909511
633,Atxn2,0.23808869204926364,0.6433918,0.6232612307909511
634,Sumo1,0.23903821065181563,0.67534274,0.621532670814123
635,Smarca5,0.2399903975232589,0.52589095,0.6198061348971067
636,Rps14,0.24046749220891583,0.4056019,0.6189436257704705
637,Lgalsl,0.24118438652304985,1.1402647,0.6176508104056956
638,Myl9,0.24142368536488046,1.206598,0.6172201247992841
639,Psmc6,0.24142368536488046,0.6648877,0.6172201247992841
640,Mydgf,0.24190278434448242,0.7026462,0.6163591328018855
641,Rpl24,0.24238255192878821,0.90822095,0.6154986463612793
642,Foxs1,0.24238255192878821,1.2316749,0.6154986463612793
643,Capns1,0.24262268652613517,0.61135465,0.6150685927008448
644,Mprip,0.24286298836858067,0.62892586,0.6146386654008862
645,Smpdl3a,0.24286298836858067,0.77560735,0.6146386654008862
646,Tmed4,0.24310345748723017,1.7258152,0.614208864451821
647,Psmb3,0.24334409391309186,0.7328877,0.6137791898440634
648,Sepp1,0.243825868809999,0.36354932,0.6129202196141064
649,Wdr83os,0.243825868809999,0.9734792,0.6129202196141064
650,Utp4,0.24430831330542135,2.8088834,0.6120617546342482
651,Tceal9,0.24479142764391693,0.7259007,0.6112037948276596
652,Fnta,0.24479142764391693,1.3459013,0.6112037948276596
653,Ate1,0.24503323608031413,0.91285414,0.610775004340315
654,Hspa5,0.24503323608031413,0.2526392,0.610775004340315
655,Ecm1,0.24575966682053685,0.48135492,0.6094893904266598
656,Cdk13,0.24624479213994288,0.8087623,0.6086329456782781
657,Ubtf,0.24624479213994288,0.6495114,0.6086329456782781
658,Pik3ip1,0.24624479213994288,2.668294,0.6086329456782781
659,Ptgis,0.2467305882649803,2.624353,0.6077770057952224
660,RP23-349I9.6,0.2472170554323535,0.79307014,0.6069215707003514
661,Tbrg1,0.24746054073045454,0.58581764,0.6064940424243603
662,Ppp2r2a,0.24770419387718734,0.67069376,0.606066640316459
663,Bnip3,0.24892497835686667,2.1317842,0.6039315219600406
664,Wls,0.249414468101526,0.5528225,0.6030783574556807
665,Ssu72,0.25014996338159223,0.9029186,0.6017995563551217
666,Fer,0.25014996338159223,1.4805357,0.6017995563551217
667,RP23-106P7.2,0.25014996338159223,1.2067947,0.6017995563551217
668,Aimp1,0.25064113433990287,0.74274385,0.6009476526122848
669,Gnb2l1,0.25211868537559334,0.4768496,0.598394966085587
670,Eif3c,0.25211868537559334,0.47864887,0.598394966085587
671,Papd4,0.2523655330699953,1.5472229,0.5979699593314198
672,Cnbp,0.2526125491769369,0.46634328,0.5975450785513866
673,Ndufb5,0.2526125491769369,0.8485937,0.5975450785513866
674,Adamts10,0.2526125491769369,1.4074891,0.5975450785513866
675,Ndfip1,0.2536022982714039,1.6085719,0.5958468149777424
676,Clpp,0.2536022982714039,1.4536438,0.5958468149777424
677,Synpo2,0.25558988841623476,1.3348131,0.5924563316243465
678,Fuca1,0.25683761602003174,0.8160148,0.5903413698805635
679,Ldhb,0.2570876680954228,1.8501712,0.5899187549656846
680,RP23-55L3.5,0.2575882790038988,0.83978283,0.5890739024913418
681,AC092855.1,0.2575882790038988,1.6352798,0.5890739024913418
682,Smad4,0.2580895657568024,0.7026501,0.5882295530921036
683,Mark1,0.2580895657568024,0.83524525,0.5882295530921036
684,Tle4,0.2580895657568024,1.5130306,0.5882295530921036
685,Znrd1,0.2585915285536948,1.8551549,0.587385706689372
686,Tmem203,0.2590941675924844,1.1169198,0.5865423632044867
687,Cr1l,0.2598493945330761,1.0484759,0.5852782907758932
688,Uqcrb,0.26010147517910887,0.4635732,0.5848571846732928
689,Socs3,0.26111149006678147,0.49831003,0.5831740168679571
690,Nxt1,0.26161751322563886,2.2654047,0.5823331867901547
691,Cblb,0.2621242137789743,0.71708745,0.5814928591568909
692,Fkbp7,0.2626315919130442,0.97381735,0.5806530338890573
693,Zfhx3,0.26339392998133626,0.7750502,0.579394237749278
694,Rtfdc1,0.2639030028711047,0.98550403,0.5785556680484953
695,Mrps11,0.2646678839230545,2.4245791,0.5772987548875915
696,Col3a1,0.2649231834875553,0.684366,0.576880034831659
697,RP23-359B23.5,0.26517865269585594,0.5871136,0.5764614402580226
698,Stard3nl,0.26517865269585594,1.0350914,0.5764614402580226
699,Blmh,0.26517865269585594,1.2008995,0.5764614402580226
700,Cfdp1,0.26517865269585594,1.2632959,0.5764614402580226
701,Dopey1,0.2662022264047871,1.3288242,0.5747883165876019
702,Zfp771,0.2664585441594568,1.279669,0.5743703492762827
703,Sfxn3,0.2672285161527048,1.9686553,0.5731171998380837
704,Mrpl27,0.2677426799678613,1.9923726,0.5722823938594013
705,Psmb4,0.2682575233012481,0.5800363,0.5714480893716998
706,Rps25,0.26851519983920014,0.4344887,0.5710311251620059
707,Nenf,0.26851519983920014,0.43103024,0.5710311251620059
708,Zxdb,0.2687730463188024,2.4488876,0.5706142862950965
709,Ikbkb,0.2692892491847485,1.4352398,0.5697809845496441
710,Mef2c,0.2698061320615954,1.1771348,0.5689481840553299
711,RP24-251F16.4,0.27032369511013377,1.8463681,0.5681158847320757
712,RP23-56B11.6,0.27084193848943217,1.1523126,0.5672840864997393
713,Arhgap31,0.2711013153523538,0.56194484,0.5668683752676029
714,Cnn3,0.2716205795222729,1.111037,0.5660373285212338
715,Yam1,0.2716205795222729,0.4248741,0.5660373285212338
716,Smarca2,0.2729217184351812,0.6070044,0.5639619028744443
717,Steap4,0.2729217184351812,0.47813597,0.5639619028744443
718,Mgst1,0.2729217184351812,0.40765053,0.5639619028744443
719,Yipf1,0.27501239594899096,1.5274069,0.560647730275502
720,Gsr,0.27527449734390286,0.45861885,0.560234021719094
721,Eif5,0.27527449734390286,0.46017495,0.560234021719094
722,Ctsk,0.27606182423255643,0.8817072,0.5589936464989363
723,Mapkap1,0.27606182423255643,1.3734192,0.5589936464989363
724,Pex2,0.2763246074885709,1.5903618,0.5585804382082207
725,Mmp9,0.27685068554442527,3.76299,0.5577543967401195
726,Nfkbib,0.2776410817443895,2.7013485,0.5565162721694622
727,Mlf2,0.27816886548551045,0.9755651,0.5556914807585023
728,Mt2,0.27816886548551045,1.2993381,0.5556914807585023
729,Srek1,0.27816886548551045,0.5227333,0.5556914807585023
730,Per3,0.27869733173484956,1.6775188,0.5548671892284911
731,Myd88,0.2792264806235345,1.1864761,0.5540433974982398
732,Lars,0.2794913110981251,1.2075696,0.5536316890326345
733,Rab23,0.28028682683459716,1.4817517,0.5523973131119315
734,Pfdn6,0.2808180244103655,1.0919163,0.5515750202931671
735,Pomp,0.28161610171126694,0.543333,0.5503425175539465
736,Trmt112,0.2821490073809916,0.77406937,0.549521473268178
737,Fkbp5,0.2821490073809916,1.9589539,0.549521473268178
738,Tpr,0.2821490073809916,0.37497002,0.549521473268178
739,Eif4e3,0.2821490073809916,1.5785155,0.549521473268178
740,AC157774.6,0.2824157165015967,0.62346596,0.5491111383568065
741,Ssbp1,0.28348426189915243,0.9939106,0.5474710466831649
742,Gm26699,0.28348426189915243,2.4952238,0.5474710466831649
743,Serf1,0.28348426189915243,1.0657883,0.5474710466831649
744,Bub3,0.28401956014959584,0.8926095,0.5466517494863727
745,Sec63,0.28401956014959584,0.54092914,0.5466517494863727
746,Riox2,0.284555542252806,2.2169929,0.5458329512738228
747,RP23-205D10.2,0.2850922083202775,1.3288726,0.5450146519635994
748,Ndufab1,0.2850922083202775,1.2318299,0.5450146519635994
749,Rbl2,0.285898490093935,0.9288886,0.5437881382607723
750,Fcgrt,0.2867063113961654,0.3811814,0.5425627466267348
751,Lima1,0.2872457143995547,0.5410806,0.5417464421053317
752,Ddx58,0.28778580189759895,1.190461,0.54093063607568
753,Dnajc19,0.28832657399094164,0.71453947,0.5401153284554653
754,Ift20,0.28832657399094164,0.65450406,0.5401153284554653
755,Ptrhd1,0.28859721679180395,1.8070939,0.5397078615231551
756,Rpl27,0.28859721679180395,0.62452716,0.5397078615231551
757,Lman2,0.28941017235700395,0.75234884,0.5384862081137534
758,H2-Q6,0.28941017235700395,1.1182271,0.5384862081137534
