,allpair,ligpair,recpair,LRScore,type_gene_A,type_gene_B,gene_A,gene_B,source,target,cellpair,interaction_type
330,BCells/Tgfb1|L@OsteoCAR/Itgb5|R,BCells/Tgfb1|L,OsteoCAR/Itgb5|R,-0.39644343,Ligand,Receptor,Tgfb1|L,Itgb5|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
331,BCells/Tgfb1|L@OsteoCAR/Lpp|R,BCells/Tgfb1|L,OsteoCAR/Lpp|R,-0.26360422,Ligand,Receptor,Tgfb1|L,Lpp|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
332,BCells/Tgfb1|L@OsteoCAR/Sdc2|R,BCells/Tgfb1|L,OsteoCAR/Sdc2|R,-0.07275069,Ligand,Receptor,Tgfb1|L,Sdc2|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
333,BCells/Tgfb1|L@OsteoCAR/Tgfbr3|R,BCells/Tgfb1|L,OsteoCAR/Tgfbr3|R,-0.294522,Ligand,Receptor,Tgfb1|L,Tgfbr3|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
334,BCells/Tgfb1|L@OsteoCAR/Vasn|R,BCells/Tgfb1|L,OsteoCAR/Vasn|R,-0.43953675,Ligand,Receptor,Tgfb1|L,Vasn|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
337,BCells/Tgfb1|L@Spp1+Mac/Itgb1|R,BCells/Tgfb1|L,Spp1+Mac/Itgb1|R,-0.913885,Ligand,Receptor,Tgfb1|L,Itgb1|R,BCells,Spp1+Mac,BCells@Spp1+Mac,LR
338,BCells/Tgfb1|L@Spp1+Mac/Lpp|R,BCells/Tgfb1|L,Spp1+Mac/Lpp|R,-0.4744564,Ligand,Receptor,Tgfb1|L,Lpp|R,BCells,Spp1+Mac,BCells@Spp1+Mac,LR
343,BCells/Trf|L@Fibro/Ldlr|R,BCells/Trf|L,Fibro/Ldlr|R,-0.1793988,Ligand,Receptor,Trf|L,Ldlr|R,BCells,Fibro,BCells@Fibro,LR
349,BCells/Trf|L@Spp1+Mac/Tfrc|R,BCells/Trf|L,Spp1+Mac/Tfrc|R,-0.35458508,Ligand,Receptor,Trf|L,Tfrc|R,BCells,Spp1+Mac,BCells@Spp1+Mac,LR
353,BCells/Txlna|L@Fibro/Stx4a|R,BCells/Txlna|L,Fibro/Stx4a|R,-0.23951113,Ligand,Receptor,Txlna|L,Stx4a|R,BCells,Fibro,BCells@Fibro,LR
358,BCells/Txlna|L@Spp1+Mac/Stx4a|R,BCells/Txlna|L,Spp1+Mac/Stx4a|R,-0.26626673,Ligand,Receptor,Txlna|L,Stx4a|R,BCells,Spp1+Mac,BCells@Spp1+Mac,LR
366,BCells/Vegfa|L@Fibro/Egfr|R,BCells/Vegfa|L,Fibro/Egfr|R,0.33309647,Ligand,Receptor,Vegfa|L,Egfr|R,BCells,Fibro,BCells@Fibro,LR
367,BCells/Vegfa|L@Fibro/Itgav|R,BCells/Vegfa|L,Fibro/Itgav|R,0.21730442,Ligand,Receptor,Vegfa|L,Itgav|R,BCells,Fibro,BCells@Fibro,LR
368,BCells/Vegfa|L@Fibro/Itgb1|R,BCells/Vegfa|L,Fibro/Itgb1|R,0.6751303,Ligand,Receptor,Vegfa|L,Itgb1|R,BCells,Fibro,BCells@Fibro,LR
369,BCells/Vegfa|L@Fibro/Nrp1|R,BCells/Vegfa|L,Fibro/Nrp1|R,0.23240247,Ligand,Receptor,Vegfa|L,Nrp1|R,BCells,Fibro,BCells@Fibro,LR
370,BCells/Vegfa|L@Fibro/Nrp2|R,BCells/Vegfa|L,Fibro/Nrp2|R,0.2438929,Ligand,Receptor,Vegfa|L,Nrp2|R,BCells,Fibro,BCells@Fibro,LR
381,BCells/Vegfa|L@Neut1/Gpc1|R,BCells/Vegfa|L,Neut1/Gpc1|R,0.19271559,Ligand,Receptor,Vegfa|L,Gpc1|R,BCells,Neut1,BCells@Neut1,LR
383,BCells/Vegfa|L@OsteoCAR/Egfr|R,BCells/Vegfa|L,OsteoCAR/Egfr|R,0.34280568,Ligand,Receptor,Vegfa|L,Egfr|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
384,BCells/Vegfa|L@OsteoCAR/Gpc1|R,BCells/Vegfa|L,OsteoCAR/Gpc1|R,0.27658498,Ligand,Receptor,Vegfa|L,Gpc1|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
385,BCells/Vegfa|L@OsteoCAR/Itga9|R,BCells/Vegfa|L,OsteoCAR/Itga9|R,0.20840017,Ligand,Receptor,Vegfa|L,Itga9|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
386,BCells/Vegfa|L@OsteoCAR/Itgav|R,BCells/Vegfa|L,OsteoCAR/Itgav|R,0.31588838,Ligand,Receptor,Vegfa|L,Itgav|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
387,BCells/Vegfa|L@OsteoCAR/Itgb1|R,BCells/Vegfa|L,OsteoCAR/Itgb1|R,0.91734236,Ligand,Receptor,Vegfa|L,Itgb1|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
388,BCells/Vegfa|L@OsteoCAR/Nrp1|R,BCells/Vegfa|L,OsteoCAR/Nrp1|R,0.60373574,Ligand,Receptor,Vegfa|L,Nrp1|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
389,BCells/Vegfa|L@OsteoCAR/Nrp2|R,BCells/Vegfa|L,OsteoCAR/Nrp2|R,0.75574,Ligand,Receptor,Vegfa|L,Nrp2|R,BCells,OsteoCAR,BCells@OsteoCAR,LR
393,BCells/Vegfa|L@Spp1+Mac/Itgav|R,BCells/Vegfa|L,Spp1+Mac/Itgav|R,0.41539815,Ligand,Receptor,Vegfa|L,Itgav|R,BCells,Spp1+Mac,BCells@Spp1+Mac,LR
394,BCells/Vegfa|L@Spp1+Mac/Itgb3|R,BCells/Vegfa|L,Spp1+Mac/Itgb3|R,0.17442447,Ligand,Receptor,Vegfa|L,Itgb3|R,BCells,Spp1+Mac,BCells@Spp1+Mac,LR
395,BCells/Vegfa|L@Spp1+Mac/Nrp2|R,BCells/Vegfa|L,Spp1+Mac/Nrp2|R,0.63234454,Ligand,Receptor,Vegfa|L,Nrp2|R,BCells,Spp1+Mac,BCells@Spp1+Mac,LR
398,Baso/Actr2|L@DC/Ldlr|R,Baso/Actr2|L,DC/Ldlr|R,0.5761071,Ligand,Receptor,Actr2|L,Ldlr|R,Baso,DC,Baso@DC,LR
399,Baso/Actr2|L@Fibro/Ldlr|R,Baso/Actr2|L,Fibro/Ldlr|R,-0.59861034,Ligand,Receptor,Actr2|L,Ldlr|R,Baso,Fibro,Baso@Fibro,LR
400,Baso/Actr2|L@Ly6ClowMac/Adrb2|R,Baso/Actr2|L,Ly6ClowMac/Adrb2|R,0.6680756,Ligand,Receptor,Actr2|L,Adrb2|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
402,Baso/Adam10|L@Baso/Notch1|R,Baso/Adam10|L,Baso/Notch1|R,0.38471264,Ligand,Receptor,Adam10|L,Notch1|R,Baso,Baso,Baso@Baso,LR
403,Baso/Adam10|L@DC/Cd44|R,Baso/Adam10|L,DC/Cd44|R,0.014317393,Ligand,Receptor,Adam10|L,Cd44|R,Baso,DC,Baso@DC,LR
404,Baso/Adam10|L@DC/Il6ra|R,Baso/Adam10|L,DC/Il6ra|R,-0.057183743,Ligand,Receptor,Adam10|L,Il6ra|R,Baso,DC,Baso@DC,LR
405,Baso/Adam10|L@DC/Met|R,Baso/Adam10|L,DC/Met|R,-0.04504031,Ligand,Receptor,Adam10|L,Met|R,Baso,DC,Baso@DC,LR
406,Baso/Adam10|L@DC/Notch1|R,Baso/Adam10|L,DC/Notch1|R,-0.09440428,Ligand,Receptor,Adam10|L,Notch1|R,Baso,DC,Baso@DC,LR
407,Baso/Adam10|L@DC/Notch2|R,Baso/Adam10|L,DC/Notch2|R,-0.042904347,Ligand,Receptor,Adam10|L,Notch2|R,Baso,DC,Baso@DC,LR
408,Baso/Adam10|L@DC/Trem2|R,Baso/Adam10|L,DC/Trem2|R,-0.0020098984,Ligand,Receptor,Adam10|L,Trem2|R,Baso,DC,Baso@DC,LR
409,Baso/Adam10|L@DC/Tspan14|R,Baso/Adam10|L,DC/Tspan14|R,-0.009818852,Ligand,Receptor,Adam10|L,Tspan14|R,Baso,DC,Baso@DC,LR
410,Baso/Adam10|L@DC/Tspan5|R,Baso/Adam10|L,DC/Tspan5|R,0.28701508,Ligand,Receptor,Adam10|L,Tspan5|R,Baso,DC,Baso@DC,LR
413,Baso/Adam10|L@Fibro/Axl|R,Baso/Adam10|L,Fibro/Axl|R,-0.018554151,Ligand,Receptor,Adam10|L,Axl|R,Baso,Fibro,Baso@Fibro,LR
414,Baso/Adam10|L@Fibro/Tspan5|R,Baso/Adam10|L,Fibro/Tspan5|R,0.3713486,Ligand,Receptor,Adam10|L,Tspan5|R,Baso,Fibro,Baso@Fibro,LR
415,Baso/Adam10|L@InfiltMac/Cd44|R,Baso/Adam10|L,InfiltMac/Cd44|R,-0.002121687,Ligand,Receptor,Adam10|L,Cd44|R,Baso,InfiltMac,Baso@InfiltMac,LR
416,Baso/Adam10|L@InfiltMac/Il6ra|R,Baso/Adam10|L,InfiltMac/Il6ra|R,-0.15596831,Ligand,Receptor,Adam10|L,Il6ra|R,Baso,InfiltMac,Baso@InfiltMac,LR
417,Baso/Adam10|L@InfiltMac/Notch1|R,Baso/Adam10|L,InfiltMac/Notch1|R,-0.04714942,Ligand,Receptor,Adam10|L,Notch1|R,Baso,InfiltMac,Baso@InfiltMac,LR
418,Baso/Adam10|L@InfiltMac/Notch2|R,Baso/Adam10|L,InfiltMac/Notch2|R,-0.054341733,Ligand,Receptor,Adam10|L,Notch2|R,Baso,InfiltMac,Baso@InfiltMac,LR
419,Baso/Adam10|L@InfiltMac/Trem2|R,Baso/Adam10|L,InfiltMac/Trem2|R,0.3735054,Ligand,Receptor,Adam10|L,Trem2|R,Baso,InfiltMac,Baso@InfiltMac,LR
420,Baso/Adam10|L@InfiltMac/Tspan14|R,Baso/Adam10|L,InfiltMac/Tspan14|R,-0.0042515993,Ligand,Receptor,Adam10|L,Tspan14|R,Baso,InfiltMac,Baso@InfiltMac,LR
421,Baso/Adam10|L@Ly6ClowMac/Cd44|R,Baso/Adam10|L,Ly6ClowMac/Cd44|R,0.009431839,Ligand,Receptor,Adam10|L,Cd44|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
422,Baso/Adam10|L@Ly6ClowMac/Il6ra|R,Baso/Adam10|L,Ly6ClowMac/Il6ra|R,-0.068651736,Ligand,Receptor,Adam10|L,Il6ra|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
423,Baso/Adam10|L@Ly6ClowMac/Notch2|R,Baso/Adam10|L,Ly6ClowMac/Notch2|R,-0.038719952,Ligand,Receptor,Adam10|L,Notch2|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
424,Baso/Adam10|L@Ly6ClowMac/Trem2|R,Baso/Adam10|L,Ly6ClowMac/Trem2|R,0.31554532,Ligand,Receptor,Adam10|L,Trem2|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
425,Baso/Adam10|L@Ly6ClowMac/Tspan14|R,Baso/Adam10|L,Ly6ClowMac/Tspan14|R,0.3325018,Ligand,Receptor,Adam10|L,Tspan14|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
426,Baso/Adam10|L@MonoPro/Tspan5|R,Baso/Adam10|L,MonoPro/Tspan5|R,-0.035684705,Ligand,Receptor,Adam10|L,Tspan5|R,Baso,MonoPro,Baso@MonoPro,LR
427,Baso/Adam10|L@Neut1/Notch1|R,Baso/Adam10|L,Neut1/Notch1|R,0.3294884,Ligand,Receptor,Adam10|L,Notch1|R,Baso,Neut1,Baso@Neut1,LR
428,Baso/Adam10|L@Neut1/Tspan5|R,Baso/Adam10|L,Neut1/Tspan5|R,-0.018559784,Ligand,Receptor,Adam10|L,Tspan5|R,Baso,Neut1,Baso@Neut1,LR
429,Baso/Adam10|L@Neut2/Notch1|R,Baso/Adam10|L,Neut2/Notch1|R,0.34763438,Ligand,Receptor,Adam10|L,Notch1|R,Baso,Neut2,Baso@Neut2,LR
430,Baso/Adam10|L@Neut2/Tspan5|R,Baso/Adam10|L,Neut2/Tspan5|R,0.28648233,Ligand,Receptor,Adam10|L,Tspan5|R,Baso,Neut2,Baso@Neut2,LR
431,Baso/Adam10|L@OsteoCAR/Axl|R,Baso/Adam10|L,OsteoCAR/Axl|R,0.44825956,Ligand,Receptor,Adam10|L,Axl|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
432,Baso/Adam10|L@OsteoCAR/Notch1|R,Baso/Adam10|L,OsteoCAR/Notch1|R,0.35741448,Ligand,Receptor,Adam10|L,Notch1|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
433,Baso/Adam10|L@OsteoCAR/Notch2|R,Baso/Adam10|L,OsteoCAR/Notch2|R,-0.42279264,Ligand,Receptor,Adam10|L,Notch2|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
434,Baso/Adam10|L@OsteoCAR/Tspan17|R,Baso/Adam10|L,OsteoCAR/Tspan17|R,0.34638923,Ligand,Receptor,Adam10|L,Tspan17|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
435,Baso/Adam10|L@ResMac/Axl|R,Baso/Adam10|L,ResMac/Axl|R,-0.414862,Ligand,Receptor,Adam10|L,Axl|R,Baso,ResMac,Baso@ResMac,LR
436,Baso/Adam10|L@ResMac/Cd44|R,Baso/Adam10|L,ResMac/Cd44|R,-0.600212,Ligand,Receptor,Adam10|L,Cd44|R,Baso,ResMac,Baso@ResMac,LR
437,Baso/Adam10|L@ResMac/Il6ra|R,Baso/Adam10|L,ResMac/Il6ra|R,-0.052364588,Ligand,Receptor,Adam10|L,Il6ra|R,Baso,ResMac,Baso@ResMac,LR
438,Baso/Adam10|L@ResMac/Notch2|R,Baso/Adam10|L,ResMac/Notch2|R,-0.037777603,Ligand,Receptor,Adam10|L,Notch2|R,Baso,ResMac,Baso@ResMac,LR
439,Baso/Adam10|L@ResMac/Trem2|R,Baso/Adam10|L,ResMac/Trem2|R,0.3976376,Ligand,Receptor,Adam10|L,Trem2|R,Baso,ResMac,Baso@ResMac,LR
440,Baso/Adam10|L@ResMac/Tspan14|R,Baso/Adam10|L,ResMac/Tspan14|R,0.33181706,Ligand,Receptor,Adam10|L,Tspan14|R,Baso,ResMac,Baso@ResMac,LR
441,Baso/Adam10|L@Spp1+Mac/Axl|R,Baso/Adam10|L,Spp1+Mac/Axl|R,-0.55019516,Ligand,Receptor,Adam10|L,Axl|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
442,Baso/Adam10|L@Spp1+Mac/Cadm1|R,Baso/Adam10|L,Spp1+Mac/Cadm1|R,-0.17592433,Ligand,Receptor,Adam10|L,Cadm1|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
443,Baso/Adam10|L@Spp1+Mac/Met|R,Baso/Adam10|L,Spp1+Mac/Met|R,-0.31029624,Ligand,Receptor,Adam10|L,Met|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
444,Baso/Adam10|L@Spp1+Mac/Trem2|R,Baso/Adam10|L,Spp1+Mac/Trem2|R,0.2144944,Ligand,Receptor,Adam10|L,Trem2|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
447,Baso/Adam15|L@Fibro/Itgav|R,Baso/Adam15|L,Fibro/Itgav|R,0.19401151,Ligand,Receptor,Adam15|L,Itgav|R,Baso,Fibro,Baso@Fibro,LR
448,Baso/Adam15|L@Ly6ClowMac/Itgb1|R,Baso/Adam15|L,Ly6ClowMac/Itgb1|R,0.84042066,Ligand,Receptor,Adam15|L,Itgb1|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
449,Baso/Adam15|L@OsteoCAR/Itga9|R,Baso/Adam15|L,OsteoCAR/Itga9|R,0.18510726,Ligand,Receptor,Adam15|L,Itga9|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
450,Baso/Adam15|L@OsteoCAR/Itgav|R,Baso/Adam15|L,OsteoCAR/Itgav|R,0.29259545,Ligand,Receptor,Adam15|L,Itgav|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
451,Baso/Adam15|L@OsteoCAR/Itgb1|R,Baso/Adam15|L,OsteoCAR/Itgb1|R,0.89404947,Ligand,Receptor,Adam15|L,Itgb1|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
452,Baso/Adam15|L@ResMac/Itgb1|R,Baso/Adam15|L,ResMac/Itgb1|R,0.6586126,Ligand,Receptor,Adam15|L,Itgb1|R,Baso,ResMac,Baso@ResMac,LR
453,Baso/Adam15|L@Spp1+Mac/Itgav|R,Baso/Adam15|L,Spp1+Mac/Itgav|R,0.39210522,Ligand,Receptor,Adam15|L,Itgav|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
454,Baso/Adam17|L@Baso/Notch1|R,Baso/Adam17|L,Baso/Notch1|R,0.010905981,Ligand,Receptor,Adam17|L,Notch1|R,Baso,Baso,Baso@Baso,LR
455,Baso/Adam17|L@Baso/Rhbdf2|R,Baso/Adam17|L,Baso/Rhbdf2|R,0.2486961,Ligand,Receptor,Adam17|L,Rhbdf2|R,Baso,Baso,Baso@Baso,LR
456,Baso/Adam17|L@DC/Il6ra|R,Baso/Adam17|L,DC/Il6ra|R,-0.04148507,Ligand,Receptor,Adam17|L,Il6ra|R,Baso,DC,Baso@DC,LR
457,Baso/Adam17|L@DC/Itga5|R,Baso/Adam17|L,DC/Itga5|R,0.2314876,Ligand,Receptor,Adam17|L,Itga5|R,Baso,DC,Baso@DC,LR
458,Baso/Adam17|L@DC/Itgb1|R,Baso/Adam17|L,DC/Itgb1|R,-0.5948312,Ligand,Receptor,Adam17|L,Itgb1|R,Baso,DC,Baso@DC,LR
459,Baso/Adam17|L@DC/Met|R,Baso/Adam17|L,DC/Met|R,-0.029341549,Ligand,Receptor,Adam17|L,Met|R,Baso,DC,Baso@DC,LR
460,Baso/Adam17|L@DC/Notch1|R,Baso/Adam17|L,DC/Notch1|R,-0.07870555,Ligand,Receptor,Adam17|L,Notch1|R,Baso,DC,Baso@DC,LR
466,Baso/Adam17|L@Fibro/Itgb1|R,Baso/Adam17|L,Fibro/Itgb1|R,-0.016253114,Ligand,Receptor,Adam17|L,Itgb1|R,Baso,Fibro,Baso@Fibro,LR
467,Baso/Adam17|L@InfiltMac/Il6ra|R,Baso/Adam17|L,InfiltMac/Il6ra|R,-0.14026952,Ligand,Receptor,Adam17|L,Il6ra|R,Baso,InfiltMac,Baso@InfiltMac,LR
468,Baso/Adam17|L@InfiltMac/Notch1|R,Baso/Adam17|L,InfiltMac/Notch1|R,-0.03145072,Ligand,Receptor,Adam17|L,Notch1|R,Baso,InfiltMac,Baso@InfiltMac,LR
469,Baso/Adam17|L@Ly6ClowMac/Il6ra|R,Baso/Adam17|L,Ly6ClowMac/Il6ra|R,-0.052953005,Ligand,Receptor,Adam17|L,Il6ra|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
470,Baso/Adam17|L@Ly6ClowMac/Itgb1|R,Baso/Adam17|L,Ly6ClowMac/Itgb1|R,0.093946934,Ligand,Receptor,Adam17|L,Itgb1|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
471,Baso/Adam17|L@MK/Notch1|R,Baso/Adam17|L,MK/Notch1|R,-0.28675753,Ligand,Receptor,Adam17|L,Notch1|R,Baso,MK,Baso@MK,LR
472,Baso/Adam17|L@MonoPro/Itga5|R,Baso/Adam17|L,MonoPro/Itga5|R,-0.020045608,Ligand,Receptor,Adam17|L,Itga5|R,Baso,MonoPro,Baso@MonoPro,LR
473,Baso/Adam17|L@MonoPro/Notch1|R,Baso/Adam17|L,MonoPro/Notch1|R,-0.042647988,Ligand,Receptor,Adam17|L,Notch1|R,Baso,MonoPro,Baso@MonoPro,LR
474,Baso/Adam17|L@Neut1/Notch1|R,Baso/Adam17|L,Neut1/Notch1|R,-0.03037855,Ligand,Receptor,Adam17|L,Notch1|R,Baso,Neut1,Baso@Neut1,LR
475,Baso/Adam17|L@Neut2/Notch1|R,Baso/Adam17|L,Neut2/Notch1|R,-0.0031248927,Ligand,Receptor,Adam17|L,Notch1|R,Baso,Neut2,Baso@Neut2,LR
476,Baso/Adam17|L@OsteoCAR/Itgb1|R,Baso/Adam17|L,OsteoCAR/Itgb1|R,-0.036859155,Ligand,Receptor,Adam17|L,Itgb1|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
477,Baso/Adam17|L@OsteoCAR/Notch1|R,Baso/Adam17|L,OsteoCAR/Notch1|R,-0.0062612295,Ligand,Receptor,Adam17|L,Notch1|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
478,Baso/Adam17|L@ResMac/Il6ra|R,Baso/Adam17|L,ResMac/Il6ra|R,-0.036665797,Ligand,Receptor,Adam17|L,Il6ra|R,Baso,ResMac,Baso@ResMac,LR
479,Baso/Adam17|L@ResMac/Itgb1|R,Baso/Adam17|L,ResMac/Itgb1|R,0.12665945,Ligand,Receptor,Adam17|L,Itgb1|R,Baso,ResMac,Baso@ResMac,LR
480,Baso/Adam17|L@Spp1+Mac/Itga5|R,Baso/Adam17|L,Spp1+Mac/Itga5|R,-0.013921976,Ligand,Receptor,Adam17|L,Itga5|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
481,Baso/Adam17|L@Spp1+Mac/Itgb1|R,Baso/Adam17|L,Spp1+Mac/Itgb1|R,-0.81118214,Ligand,Receptor,Adam17|L,Itgb1|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
482,Baso/Adam17|L@Spp1+Mac/Met|R,Baso/Adam17|L,Spp1+Mac/Met|R,-0.25727588,Ligand,Receptor,Adam17|L,Met|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
486,Baso/Angpt1|L@Baso/Itgb1|R,Baso/Angpt1|L,Baso/Itgb1|R,0.022533178,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,Baso,Baso@Baso,LR
487,Baso/Angpt1|L@DC/Itga5|R,Baso/Angpt1|L,DC/Itga5|R,0.30704087,Ligand,Receptor,Angpt1|L,Itga5|R,Baso,DC,Baso@DC,LR
488,Baso/Angpt1|L@DC/Itgb1|R,Baso/Angpt1|L,DC/Itgb1|R,-0.08422595,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,DC,Baso@DC,LR
494,Baso/Angpt1|L@Fibro/Itgb1|R,Baso/Angpt1|L,Fibro/Itgb1|R,-0.10478836,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,Fibro,Baso@Fibro,LR
495,Baso/Angpt1|L@InfiltMac/Itgb1|R,Baso/Angpt1|L,InfiltMac/Itgb1|R,0.006955564,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,InfiltMac,Baso@InfiltMac,LR
496,Baso/Angpt1|L@Ly6ClowMac/Itgb1|R,Baso/Angpt1|L,Ly6ClowMac/Itgb1|R,0.005411625,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,Ly6ClowMac,Baso@Ly6ClowMac,LR
497,Baso/Angpt1|L@MK/Itgb1|R,Baso/Angpt1|L,MK/Itgb1|R,-0.053199053,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,MK,Baso@MK,LR
498,Baso/Angpt1|L@MonoPro/Itga5|R,Baso/Angpt1|L,MonoPro/Itga5|R,-0.10858086,Ligand,Receptor,Angpt1|L,Itga5|R,Baso,MonoPro,Baso@MonoPro,LR
499,Baso/Angpt1|L@MonoPro/Itgb1|R,Baso/Angpt1|L,MonoPro/Itgb1|R,-0.109546065,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,MonoPro,Baso@MonoPro,LR
500,Baso/Angpt1|L@Neut1/Itgb1|R,Baso/Angpt1|L,Neut1/Itgb1|R,-0.5787996,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,Neut1,Baso@Neut1,LR
501,Baso/Angpt1|L@Neut2/Itgb1|R,Baso/Angpt1|L,Neut2/Itgb1|R,-0.5606636,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,Neut2,Baso@Neut2,LR
502,Baso/Angpt1|L@OsteoCAR/Itgb1|R,Baso/Angpt1|L,OsteoCAR/Itgb1|R,-0.12539446,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
503,Baso/Angpt1|L@ResMac/Itgb1|R,Baso/Angpt1|L,ResMac/Itgb1|R,0.038124144,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,ResMac,Baso@ResMac,LR
504,Baso/Angpt1|L@Spp1+Mac/Itga5|R,Baso/Angpt1|L,Spp1+Mac/Itga5|R,-0.102457225,Ligand,Receptor,Angpt1|L,Itga5|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
505,Baso/Angpt1|L@Spp1+Mac/Itgb1|R,Baso/Angpt1|L,Spp1+Mac/Itgb1|R,-0.9752706,Ligand,Receptor,Angpt1|L,Itgb1|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
508,Baso/Anxa1|L@Fibro/Egfr|R,Baso/Anxa1|L,Fibro/Egfr|R,0.48730934,Ligand,Receptor,Anxa1|L,Egfr|R,Baso,Fibro,Baso@Fibro,LR
509,Baso/Anxa1|L@InfiltMac/Fpr1|R,Baso/Anxa1|L,InfiltMac/Fpr1|R,1.2586802,Ligand,Receptor,Anxa1|L,Fpr1|R,Baso,InfiltMac,Baso@InfiltMac,LR
510,Baso/Anxa1|L@OsteoCAR/Egfr|R,Baso/Anxa1|L,OsteoCAR/Egfr|R,0.41857886,Ligand,Receptor,Anxa1|L,Egfr|R,Baso,OsteoCAR,Baso@OsteoCAR,LR
512,Baso/Anxa2|L@InfiltMac/Tlr2|R,Baso/Anxa2|L,InfiltMac/Tlr2|R,0.7595916,Ligand,Receptor,Anxa2|L,Tlr2|R,Baso,InfiltMac,Baso@InfiltMac,LR
513,Baso/Anxa2|L@Spp1+Mac/Tlr2|R,Baso/Anxa2|L,Spp1+Mac/Tlr2|R,0.87212455,Ligand,Receptor,Anxa2|L,Tlr2|R,Baso,Spp1+Mac,Baso@Spp1+Mac,LR
514,Baso/Apoe|L@DC/Scarb1|R,Baso/Apoe|L,DC/Scarb1|R,-0.6091733,Ligand,Receptor,Apoe|L,Scarb1|R,Baso,DC,Baso@DC,LR
515,Baso/Apoe|L@DC/Sorl1|R,Baso/Apoe|L,DC/Sorl1|R,-0.8389734,Ligand,Receptor,Apoe|L,Sorl1|R,Baso,DC,Baso@DC,LR
516,Baso/Apoe|L@DC/Trem2|R,Baso/Apoe|L,DC/Trem2|R,-0.57889783,Ligand,Receptor,Apoe|L,Trem2|R,Baso,DC,Baso@DC,LR
521,Baso/Apoe|L@Fibro/Abca1|R,Baso/Apoe|L,Fibro/Abca1|R,-0.6442282,Ligand,Receptor,Apoe|L,Abca1|R,Baso,Fibro,Baso@Fibro,LR
522,Baso/Apoe|L@Fibro/Ldlr|R,Baso/Apoe|L,Fibro/Ldlr|R,-0.59312403,Ligand,Receptor,Apoe|L,Ldlr|R,Baso,Fibro,Baso@Fibro,LR
523,Baso/Apoe|L@Fibro/Lrp1|R,Baso/Apoe|L,Fibro/Lrp1|R,-1.1244172,Ligand,Receptor,Apoe|L,Lrp1|R,Baso,Fibro,Baso@Fibro,LR
524,Baso/Apoe|L@Fibro/Lrp6|R,Baso/Apoe|L,Fibro/Lrp6|R,-0.7342032,Ligand,Receptor,Apoe|L,Lrp6|R,Baso,Fibro,Baso@Fibro,LR
