,allpair,ligpair,recpair,LRScore,type_gene_A,type_gene_B,gene_A,gene_B,source,target,cellpair,interaction_type
6276,Fibro/Lamb1|L@MonoPro/Itga6_Itgb1|R,Fibro/Lamb1|L,MonoPro/Itga6_Itgb1|R,-0.02063632,Ligand,Receptor,Lamb1|L,Itga6_Itgb1|R,Fibro,MonoPro,Fibro@MonoPro,LR
6277,Fibro/Lamb1|L@Neut1/Cd44|R,Fibro/Lamb1|L,Neut1/Cd44|R,-0.45614913,Ligand,Receptor,Lamb1|L,Cd44|R,Fibro,Neut1,Fibro@Neut1,LR
6278,Fibro/Lamb1|L@Neut1/Itga6_Itgb1|R,Fibro/Lamb1|L,Neut1/Itga6_Itgb1|R,0.15557516,Ligand,Receptor,Lamb1|L,Itga6_Itgb1|R,Fibro,Neut1,Fibro@Neut1,LR
6279,Fibro/Lamb1|L@Neut2/Cd44|R,Fibro/Lamb1|L,Neut2/Cd44|R,-0.056025624,Ligand,Receptor,Lamb1|L,Cd44|R,Fibro,Neut2,Fibro@Neut2,LR
6283,Fibro/Lamb1|L@ResMac/Cd44|R,Fibro/Lamb1|L,ResMac/Cd44|R,-0.098878264,Ligand,Receptor,Lamb1|L,Cd44|R,Fibro,ResMac,Fibro@ResMac,LR
6284,Fibro/Lamb1|L@Spp1+Mac/Cd44|R,Fibro/Lamb1|L,Spp1+Mac/Cd44|R,-0.45703718,Ligand,Receptor,Lamb1|L,Cd44|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6285,Fibro/Lamb1|L@Spp1+Mac/Dag1|R,Fibro/Lamb1|L,Spp1+Mac/Dag1|R,-0.09919867,Ligand,Receptor,Lamb1|L,Dag1|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6286,Fibro/Lamb2|L@BCells/Cd44|R,Fibro/Lamb2|L,BCells/Cd44|R,0.13709891,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,BCells,Fibro@BCells,LR
6287,Fibro/Lamb2|L@BCells/Rpsa|R,Fibro/Lamb2|L,BCells/Rpsa|R,-1.6301247,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,BCells,Fibro@BCells,LR
6288,Fibro/Lamb2|L@Baso/Cd44|R,Fibro/Lamb2|L,Baso/Cd44|R,-0.37865704,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,Baso,Fibro@Baso,LR
6289,Fibro/Lamb2|L@Baso/Itga2_Itgb1|R,Fibro/Lamb2|L,Baso/Itga2_Itgb1|R,0.141042,Ligand,Receptor,Lamb2|L,Itga2_Itgb1|R,Fibro,Baso,Fibro@Baso,LR
6290,Fibro/Lamb2|L@Baso/Itga6_Itgb1|R,Fibro/Lamb2|L,Baso/Itga6_Itgb1|R,0.13459402,Ligand,Receptor,Lamb2|L,Itga6_Itgb1|R,Fibro,Baso,Fibro@Baso,LR
6291,Fibro/Lamb2|L@Baso/Rpsa|R,Fibro/Lamb2|L,Baso/Rpsa|R,0.4224639,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,Baso,Fibro@Baso,LR
6292,Fibro/Lamb2|L@DC/Cd44|R,Fibro/Lamb2|L,DC/Cd44|R,0.097136736,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,DC,Fibro@DC,LR
6293,Fibro/Lamb2|L@DC/Rpsa|R,Fibro/Lamb2|L,DC/Rpsa|R,0.1313262,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,DC,Fibro@DC,LR
6294,Fibro/Lamb2|L@EC/Cd44|R,Fibro/Lamb2|L,EC/Cd44|R,0.44204056,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,EC,Fibro@EC,LR
6295,Fibro/Lamb2|L@EC/Dag1|R,Fibro/Lamb2|L,EC/Dag1|R,0.13852766,Ligand,Receptor,Lamb2|L,Dag1|R,Fibro,EC,Fibro@EC,LR
6296,Fibro/Lamb2|L@EC/Itga6_Itgb1|R,Fibro/Lamb2|L,EC/Itga6_Itgb1|R,0.10892141,Ligand,Receptor,Lamb2|L,Itga6_Itgb1|R,Fibro,EC,Fibro@EC,LR
6297,Fibro/Lamb2|L@Ery/Cd44|R,Fibro/Lamb2|L,Ery/Cd44|R,-0.44245654,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,Ery,Fibro@Ery,LR
6298,Fibro/Lamb2|L@Ery/Rpsa|R,Fibro/Lamb2|L,Ery/Rpsa|R,0.27549875,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,Ery,Fibro@Ery,LR
6299,Fibro/Lamb2|L@Fibro/Cd44|R,Fibro/Lamb2|L,Fibro/Cd44|R,0.03272724,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,Fibro,Fibro@Fibro,LR
6300,Fibro/Lamb2|L@Fibro/Dag1|R,Fibro/Lamb2|L,Fibro/Dag1|R,0.0543105,Ligand,Receptor,Lamb2|L,Dag1|R,Fibro,Fibro,Fibro@Fibro,LR
6301,Fibro/Lamb2|L@InfiltMac/Cd44|R,Fibro/Lamb2|L,InfiltMac/Cd44|R,0.080697656,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6302,Fibro/Lamb2|L@InfiltMac/Rpsa|R,Fibro/Lamb2|L,InfiltMac/Rpsa|R,0.26272452,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6303,Fibro/Lamb2|L@Ly6ClowMac/Cd44|R,Fibro/Lamb2|L,Ly6ClowMac/Cd44|R,0.09225118,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,Ly6ClowMac,Fibro@Ly6ClowMac,LR
6304,Fibro/Lamb2|L@Ly6ClowMac/Rpsa|R,Fibro/Lamb2|L,Ly6ClowMac/Rpsa|R,1.8400866,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,Ly6ClowMac,Fibro@Ly6ClowMac,LR
6305,Fibro/Lamb2|L@MK/Cd44|R,Fibro/Lamb2|L,MK/Cd44|R,0.02346322,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,MK,Fibro@MK,LR
6306,Fibro/Lamb2|L@MK/Dag1|R,Fibro/Lamb2|L,MK/Dag1|R,0.056447953,Ligand,Receptor,Lamb2|L,Dag1|R,Fibro,MK,Fibro@MK,LR
6307,Fibro/Lamb2|L@MK/Itga6_Itgb1|R,Fibro/Lamb2|L,MK/Itga6_Itgb1|R,0.027347118,Ligand,Receptor,Lamb2|L,Itga6_Itgb1|R,Fibro,MK,Fibro@MK,LR
6308,Fibro/Lamb2|L@MK/Rpsa|R,Fibro/Lamb2|L,MK/Rpsa|R,0.2920344,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,MK,Fibro@MK,LR
6309,Fibro/Lamb2|L@MonoPro/Cd44|R,Fibro/Lamb2|L,MonoPro/Cd44|R,0.031311452,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,MonoPro,Fibro@MonoPro,LR
6310,Fibro/Lamb2|L@MonoPro/Itga6_Itgb1|R,Fibro/Lamb2|L,MonoPro/Itga6_Itgb1|R,0.08809158,Ligand,Receptor,Lamb2|L,Itga6_Itgb1|R,Fibro,MonoPro,Fibro@MonoPro,LR
6311,Fibro/Lamb2|L@MonoPro/Rpsa|R,Fibro/Lamb2|L,MonoPro/Rpsa|R,0.18391693,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,MonoPro,Fibro@MonoPro,LR
6312,Fibro/Lamb2|L@Neut1/Cd44|R,Fibro/Lamb2|L,Neut1/Cd44|R,0.033243656,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,Neut1,Fibro@Neut1,LR
6313,Fibro/Lamb2|L@Neut1/Itga6_Itgb1|R,Fibro/Lamb2|L,Neut1/Itga6_Itgb1|R,0.3635982,Ligand,Receptor,Lamb2|L,Itga6_Itgb1|R,Fibro,Neut1,Fibro@Neut1,LR
6314,Fibro/Lamb2|L@Neut2/Cd44|R,Fibro/Lamb2|L,Neut2/Cd44|R,0.052702308,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,Neut2,Fibro@Neut2,LR
6318,Fibro/Lamb2|L@ResMac/Cd44|R,Fibro/Lamb2|L,ResMac/Cd44|R,0.009849668,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,ResMac,Fibro@ResMac,LR
6319,Fibro/Lamb2|L@ResMac/Rpsa|R,Fibro/Lamb2|L,ResMac/Rpsa|R,0.21842039,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,ResMac,Fibro@ResMac,LR
6320,Fibro/Lamb2|L@Spp1+Mac/Cd44|R,Fibro/Lamb2|L,Spp1+Mac/Cd44|R,-0.5563323,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6321,Fibro/Lamb2|L@Spp1+Mac/Dag1|R,Fibro/Lamb2|L,Spp1+Mac/Dag1|R,0.009529233,Ligand,Receptor,Lamb2|L,Dag1|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6322,Fibro/Lamb2|L@Spp1+Mac/Rpsa|R,Fibro/Lamb2|L,Spp1+Mac/Rpsa|R,0.097186565,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6323,Fibro/Lamb2|L@TCells/Cd44|R,Fibro/Lamb2|L,TCells/Cd44|R,-0.004285991,Ligand,Receptor,Lamb2|L,Cd44|R,Fibro,TCells,Fibro@TCells,LR
6324,Fibro/Lamb2|L@TCells/Rpsa|R,Fibro/Lamb2|L,TCells/Rpsa|R,0.27981627,Ligand,Receptor,Lamb2|L,Rpsa|R,Fibro,TCells,Fibro@TCells,LR
6325,Fibro/Lamc1|L@BCells/Cd44|R,Fibro/Lamc1|L,BCells/Cd44|R,-0.44464305,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,BCells,Fibro@BCells,LR
6326,Fibro/Lamc1|L@Baso/Cd44|R,Fibro/Lamc1|L,Baso/Cd44|R,-0.4039719,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,Baso,Fibro@Baso,LR
6327,Fibro/Lamc1|L@Baso/Itga1|R,Fibro/Lamc1|L,Baso/Itga1|R,0.06449762,Ligand,Receptor,Lamc1|L,Itga1|R,Fibro,Baso,Fibro@Baso,LR
6328,Fibro/Lamc1|L@Baso/Itga2_Itgb1|R,Fibro/Lamc1|L,Baso/Itga2_Itgb1|R,0.058787048,Ligand,Receptor,Lamc1|L,Itga2_Itgb1|R,Fibro,Baso,Fibro@Baso,LR
6329,Fibro/Lamc1|L@Baso/Itga6_Itgb1|R,Fibro/Lamc1|L,Baso/Itga6_Itgb1|R,0.052339077,Ligand,Receptor,Lamc1|L,Itga6_Itgb1|R,Fibro,Baso,Fibro@Baso,LR
6330,Fibro/Lamc1|L@DC/Cd44|R,Fibro/Lamc1|L,DC/Cd44|R,0.01488179,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,DC,Fibro@DC,LR
6331,Fibro/Lamc1|L@DC/Itga1|R,Fibro/Lamc1|L,DC/Itga1|R,-0.1334495,Ligand,Receptor,Lamc1|L,Itga1|R,Fibro,DC,Fibro@DC,LR
6332,Fibro/Lamc1|L@EC/Cd44|R,Fibro/Lamc1|L,EC/Cd44|R,-0.39912528,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,EC,Fibro@EC,LR
6333,Fibro/Lamc1|L@EC/Dag1|R,Fibro/Lamc1|L,EC/Dag1|R,0.056272715,Ligand,Receptor,Lamc1|L,Dag1|R,Fibro,EC,Fibro@EC,LR
6334,Fibro/Lamc1|L@EC/Itga1|R,Fibro/Lamc1|L,EC/Itga1|R,-0.04823512,Ligand,Receptor,Lamc1|L,Itga1|R,Fibro,EC,Fibro@EC,LR
6335,Fibro/Lamc1|L@EC/Itga6_Itgb1|R,Fibro/Lamc1|L,EC/Itga6_Itgb1|R,0.026666403,Ligand,Receptor,Lamc1|L,Itga6_Itgb1|R,Fibro,EC,Fibro@EC,LR
6336,Fibro/Lamc1|L@Ery/Cd44|R,Fibro/Lamc1|L,Ery/Cd44|R,-0.4677714,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,Ery,Fibro@Ery,LR
6337,Fibro/Lamc1|L@Fibro/Cd44|R,Fibro/Lamc1|L,Fibro/Cd44|R,-0.45596695,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,Fibro,Fibro@Fibro,LR
6338,Fibro/Lamc1|L@Fibro/Dag1|R,Fibro/Lamc1|L,Fibro/Dag1|R,-0.027944386,Ligand,Receptor,Lamc1|L,Dag1|R,Fibro,Fibro,Fibro@Fibro,LR
6339,Fibro/Lamc1|L@Fibro/Itga1|R,Fibro/Lamc1|L,Fibro/Itga1|R,-0.3776312,Ligand,Receptor,Lamc1|L,Itga1|R,Fibro,Fibro,Fibro@Fibro,LR
6340,Fibro/Lamc1|L@InfiltMac/Cd44|R,Fibro/Lamc1|L,InfiltMac/Cd44|R,-0.0015572906,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6341,Fibro/Lamc1|L@InfiltMac/Itga1|R,Fibro/Lamc1|L,InfiltMac/Itga1|R,-0.10718718,Ligand,Receptor,Lamc1|L,Itga1|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6342,Fibro/Lamc1|L@Ly6ClowMac/Cd44|R,Fibro/Lamc1|L,Ly6ClowMac/Cd44|R,0.009996176,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,Ly6ClowMac,Fibro@Ly6ClowMac,LR
6343,Fibro/Lamc1|L@MK/Cd44|R,Fibro/Lamc1|L,MK/Cd44|R,-0.058791757,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,MK,Fibro@MK,LR
6344,Fibro/Lamc1|L@MK/Dag1|R,Fibro/Lamc1|L,MK/Dag1|R,-0.025806993,Ligand,Receptor,Lamc1|L,Dag1|R,Fibro,MK,Fibro@MK,LR
6345,Fibro/Lamc1|L@MK/Itga6_Itgb1|R,Fibro/Lamc1|L,MK/Itga6_Itgb1|R,-0.0549078,Ligand,Receptor,Lamc1|L,Itga6_Itgb1|R,Fibro,MK,Fibro@MK,LR
6346,Fibro/Lamc1|L@MonoPro/Cd44|R,Fibro/Lamc1|L,MonoPro/Cd44|R,-0.050943494,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,MonoPro,Fibro@MonoPro,LR
6347,Fibro/Lamc1|L@MonoPro/Itga1|R,Fibro/Lamc1|L,MonoPro/Itga1|R,-0.034561694,Ligand,Receptor,Lamc1|L,Itga1|R,Fibro,MonoPro,Fibro@MonoPro,LR
6348,Fibro/Lamc1|L@MonoPro/Itga6_Itgb1|R,Fibro/Lamc1|L,MonoPro/Itga6_Itgb1|R,0.0058366656,Ligand,Receptor,Lamc1|L,Itga6_Itgb1|R,Fibro,MonoPro,Fibro@MonoPro,LR
6349,Fibro/Lamc1|L@Neut1/Cd44|R,Fibro/Lamc1|L,Neut1/Cd44|R,-0.04901135,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,Neut1,Fibro@Neut1,LR
6350,Fibro/Lamc1|L@Neut1/Itga6_Itgb1|R,Fibro/Lamc1|L,Neut1/Itga6_Itgb1|R,0.30665815,Ligand,Receptor,Lamc1|L,Itga6_Itgb1|R,Fibro,Neut1,Fibro@Neut1,LR
6351,Fibro/Lamc1|L@Neut2/Cd44|R,Fibro/Lamc1|L,Neut2/Cd44|R,-0.029552639,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,Neut2,Fibro@Neut2,LR
6356,Fibro/Lamc1|L@ResMac/Cd44|R,Fibro/Lamc1|L,ResMac/Cd44|R,-0.07240534,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,ResMac,Fibro@ResMac,LR
6357,Fibro/Lamc1|L@Spp1+Mac/Cd44|R,Fibro/Lamc1|L,Spp1+Mac/Cd44|R,-0.58164716,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6358,Fibro/Lamc1|L@Spp1+Mac/Dag1|R,Fibro/Lamc1|L,Spp1+Mac/Dag1|R,-0.07272571,Ligand,Receptor,Lamc1|L,Dag1|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6359,Fibro/Lamc1|L@TCells/Cd44|R,Fibro/Lamc1|L,TCells/Cd44|R,-0.46407634,Ligand,Receptor,Lamc1|L,Cd44|R,Fibro,TCells,Fibro@TCells,LR
6438,Fibro/Ltbp1|L@Fibro/Itgb5|R,Fibro/Ltbp1|L,Fibro/Itgb5|R,0.0025869012,Ligand,Receptor,Ltbp1|L,Itgb5|R,Fibro,Fibro,Fibro@Fibro,LR
6439,Fibro/Ltbp1|L@InfiltMac/Itgb5|R,Fibro/Ltbp1|L,InfiltMac/Itgb5|R,0.20655286,Ligand,Receptor,Ltbp1|L,Itgb5|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6440,Fibro/Ltbp1|L@Ly6ClowMac/Itgb5|R,Fibro/Ltbp1|L,Ly6ClowMac/Itgb5|R,0.2885522,Ligand,Receptor,Ltbp1|L,Itgb5|R,Fibro,Ly6ClowMac,Fibro@Ly6ClowMac,LR
6442,Fibro/Ltbp1|L@ResMac/Itgb5|R,Fibro/Ltbp1|L,ResMac/Itgb5|R,0.2582944,Ligand,Receptor,Ltbp1|L,Itgb5|R,Fibro,ResMac,Fibro@ResMac,LR
6443,Fibro/Ltbp1|L@Spp1+Mac/Itgb5|R,Fibro/Ltbp1|L,Spp1+Mac/Itgb5|R,0.30739677,Ligand,Receptor,Ltbp1|L,Itgb5|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6444,Fibro/Ltbp3|L@Fibro/Itgb5|R,Fibro/Ltbp3|L,Fibro/Itgb5|R,-0.0128367245,Ligand,Receptor,Ltbp3|L,Itgb5|R,Fibro,Fibro,Fibro@Fibro,LR
6445,Fibro/Ltbp3|L@InfiltMac/Itgb5|R,Fibro/Ltbp3|L,InfiltMac/Itgb5|R,0.21083796,Ligand,Receptor,Ltbp3|L,Itgb5|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6446,Fibro/Ltbp3|L@Ly6ClowMac/Itgb5|R,Fibro/Ltbp3|L,Ly6ClowMac/Itgb5|R,0.29283732,Ligand,Receptor,Ltbp3|L,Itgb5|R,Fibro,Ly6ClowMac,Fibro@Ly6ClowMac,LR
6448,Fibro/Ltbp3|L@ResMac/Itgb5|R,Fibro/Ltbp3|L,ResMac/Itgb5|R,0.2625795,Ligand,Receptor,Ltbp3|L,Itgb5|R,Fibro,ResMac,Fibro@ResMac,LR
6449,Fibro/Ltbp3|L@Spp1+Mac/Itgb5|R,Fibro/Ltbp3|L,Spp1+Mac/Itgb5|R,0.3116819,Ligand,Receptor,Ltbp3|L,Itgb5|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6523,Fibro/Mfap2|L@Baso/Notch1|R,Fibro/Mfap2|L,Baso/Notch1|R,0.2652855,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,Baso,Fibro@Baso,LR
6524,Fibro/Mfap2|L@DC/Notch1|R,Fibro/Mfap2|L,DC/Notch1|R,0.22853148,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,DC,Fibro@DC,LR
6525,Fibro/Mfap2|L@EC/Notch1|R,Fibro/Mfap2|L,EC/Notch1|R,0.49691647,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,EC,Fibro@EC,LR
6526,Fibro/Mfap2|L@InfiltMac/Notch1|R,Fibro/Mfap2|L,InfiltMac/Notch1|R,0.22444671,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6527,Fibro/Mfap2|L@MK/Notch1|R,Fibro/Mfap2|L,MK/Notch1|R,0.13938947,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,MK,Fibro@MK,LR
6528,Fibro/Mfap2|L@MonoPro/Notch1|R,Fibro/Mfap2|L,MonoPro/Notch1|R,0.19206798,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,MonoPro,Fibro@MonoPro,LR
6529,Fibro/Mfap2|L@Neut1/Notch1|R,Fibro/Mfap2|L,Neut1/Notch1|R,0.21006128,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,Neut1,Fibro@Neut1,LR
6530,Fibro/Mfap2|L@Neut2/Notch1|R,Fibro/Mfap2|L,Neut2/Notch1|R,0.22820723,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,Neut2,Fibro@Neut2,LR
6532,Fibro/Mfap2|L@TCells/Notch1|R,Fibro/Mfap2|L,TCells/Notch1|R,0.2108454,Ligand,Receptor,Mfap2|L,Notch1|R,Fibro,TCells,Fibro@TCells,LR
6533,Fibro/Mfap5|L@BCells/Notch1|R,Fibro/Mfap5|L,BCells/Notch1|R,-0.6059995,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,BCells,Fibro@BCells,LR
6534,Fibro/Mfap5|L@Baso/Notch1|R,Fibro/Mfap5|L,Baso/Notch1|R,0.23512846,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,Baso,Fibro@Baso,LR
6535,Fibro/Mfap5|L@DC/Notch1|R,Fibro/Mfap5|L,DC/Notch1|R,0.14551693,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,DC,Fibro@DC,LR
6536,Fibro/Mfap5|L@EC/Notch1|R,Fibro/Mfap5|L,EC/Notch1|R,0.29443794,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,EC,Fibro@EC,LR
6537,Fibro/Mfap5|L@InfiltMac/Notch1|R,Fibro/Mfap5|L,InfiltMac/Notch1|R,0.19277179,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6538,Fibro/Mfap5|L@MK/Notch1|R,Fibro/Mfap5|L,MK/Notch1|R,0.15895998,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,MK,Fibro@MK,LR
6539,Fibro/Mfap5|L@MonoPro/Notch1|R,Fibro/Mfap5|L,MonoPro/Notch1|R,0.18157446,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,MonoPro,Fibro@MonoPro,LR
6540,Fibro/Mfap5|L@Neut1/Notch1|R,Fibro/Mfap5|L,Neut1/Notch1|R,0.19384396,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,Neut1,Fibro@Neut1,LR
6541,Fibro/Mfap5|L@Neut2/Notch1|R,Fibro/Mfap5|L,Neut2/Notch1|R,0.22109759,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,Neut2,Fibro@Neut2,LR
6543,Fibro/Mfap5|L@TCells/Notch1|R,Fibro/Mfap5|L,TCells/Notch1|R,0.20809889,Ligand,Receptor,Mfap5|L,Notch1|R,Fibro,TCells,Fibro@TCells,LR
6544,Fibro/Mfge8|L@Fibro/Itgav|R,Fibro/Mfge8|L,Fibro/Itgav|R,0.03535053,Ligand,Receptor,Mfge8|L,Itgav|R,Fibro,Fibro,Fibro@Fibro,LR
6545,Fibro/Mfge8|L@Fibro/Itgb5|R,Fibro/Mfge8|L,Fibro/Itgb5|R,0.012748003,Ligand,Receptor,Mfge8|L,Itgb5|R,Fibro,Fibro,Fibro@Fibro,LR
6546,Fibro/Mfge8|L@Fibro/Pdgfrb|R,Fibro/Mfge8|L,Fibro/Pdgfrb|R,-0.024151832,Ligand,Receptor,Mfge8|L,Pdgfrb|R,Fibro,Fibro,Fibro@Fibro,LR
6547,Fibro/Mfge8|L@InfiltMac/Itgb5|R,Fibro/Mfge8|L,InfiltMac/Itgb5|R,0.22173011,Ligand,Receptor,Mfge8|L,Itgb5|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
6548,Fibro/Mfge8|L@Ly6ClowMac/Itgav|R,Fibro/Mfge8|L,Ly6ClowMac/Itgav|R,0.27168885,Ligand,Receptor,Mfge8|L,Itgav|R,Fibro,Ly6ClowMac,Fibro@Ly6ClowMac,LR
6549,Fibro/Mfge8|L@Ly6ClowMac/Itgb5|R,Fibro/Mfge8|L,Ly6ClowMac/Itgb5|R,0.30372947,Ligand,Receptor,Mfge8|L,Itgb5|R,Fibro,Ly6ClowMac,Fibro@Ly6ClowMac,LR
6550,Fibro/Mfge8|L@MK/Itgb3|R,Fibro/Mfge8|L,MK/Itgb3|R,0.21947782,Ligand,Receptor,Mfge8|L,Itgb3|R,Fibro,MK,Fibro@MK,LR
6551,Fibro/Mfge8|L@MK/Pdgfrb|R,Fibro/Mfge8|L,MK/Pdgfrb|R,0.21401379,Ligand,Receptor,Mfge8|L,Pdgfrb|R,Fibro,MK,Fibro@MK,LR
6555,Fibro/Mfge8|L@ResMac/Itgav|R,Fibro/Mfge8|L,ResMac/Itgav|R,0.2510821,Ligand,Receptor,Mfge8|L,Itgav|R,Fibro,ResMac,Fibro@ResMac,LR
6556,Fibro/Mfge8|L@ResMac/Itgb5|R,Fibro/Mfge8|L,ResMac/Itgb5|R,0.27347165,Ligand,Receptor,Mfge8|L,Itgb5|R,Fibro,ResMac,Fibro@ResMac,LR
6557,Fibro/Mfge8|L@Spp1+Mac/Itgav|R,Fibro/Mfge8|L,Spp1+Mac/Itgav|R,0.004818797,Ligand,Receptor,Mfge8|L,Itgav|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6558,Fibro/Mfge8|L@Spp1+Mac/Itgb3|R,Fibro/Mfge8|L,Spp1+Mac/Itgb3|R,0.25220534,Ligand,Receptor,Mfge8|L,Itgb3|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6559,Fibro/Mfge8|L@Spp1+Mac/Itgb5|R,Fibro/Mfge8|L,Spp1+Mac/Itgb5|R,0.32257405,Ligand,Receptor,Mfge8|L,Itgb5|R,Fibro,Spp1+Mac,Fibro@Spp1+Mac,LR
6602,Fibro/Nid1|L@BCells/Itgb1|R,Fibro/Nid1|L,BCells/Itgb1|R,-0.5766506,Ligand,Receptor,Nid1|L,Itgb1|R,Fibro,BCells,Fibro@BCells,LR
6603,Fibro/Nid1|L@Baso/Itgb1|R,Fibro/Nid1|L,Baso/Itgb1|R,0.085849345,Ligand,Receptor,Nid1|L,Itgb1|R,Fibro,Baso,Fibro@Baso,LR
6604,Fibro/Nid1|L@DC/Itgb1|R,Fibro/Nid1|L,DC/Itgb1|R,-0.020909786,Ligand,Receptor,Nid1|L,Itgb1|R,Fibro,DC,Fibro@DC,LR
6605,Fibro/Nid1|L@EC/Itgb1|R,Fibro/Nid1|L,EC/Itgb1|R,0.061282635,Ligand,Receptor,Nid1|L,Itgb1|R,Fibro,EC,Fibro@EC,LR
6606,Fibro/Nid1|L@Ery/Itgb1|R,Fibro/Nid1|L,Ery/Itgb1|R,-0.09413195,Ligand,Receptor,Nid1|L,Itgb1|R,Fibro,Ery,Fibro@Ery,LR
6607,Fibro/Nid1|L@Fibro/Itgav|R,Fibro/Nid1|L,Fibro/Itgav|R,-0.008077651,Ligand,Receptor,Nid1|L,Itgav|R,Fibro,Fibro,Fibro@Fibro,LR
6608,Fibro/Nid1|L@Fibro/Itgb1|R,Fibro/Nid1|L,Fibro/Itgb1|R,-0.041472256,Ligand,Receptor,Nid1|L,Itgb1|R,Fibro,Fibro,Fibro@Fibro,LR
6609,Fibro/Nid1|L@Fibro/Ptprf|R,Fibro/Nid1|L,Fibro/Ptprf|R,0.42648506,Ligand,Receptor,Nid1|L,Ptprf|R,Fibro,Fibro,Fibro@Fibro,LR
6610,Fibro/Nid1|L@InfiltMac/Itgb1|R,Fibro/Nid1|L,InfiltMac/Itgb1|R,0.07027173,Ligand,Receptor,Nid1|L,Itgb1|R,Fibro,InfiltMac,Fibro@InfiltMac,LR
